r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,9190,341217,7/73/18/83,35/0/0/0,330/2404/241/229,578/45/-104,0/0,-226/1074/-12444,-519/262/453,-1/-7/2,#l_ch
r,9191,341257,7/73/18/83,27/0/0/0,309/2404/484/227,578/47/-104,0/0,-222/1046/-12468,-525/266/453,-1/-8/3,#l_ch
r,9192,341298,7/73/18/83,28/0/1/0,314/2404/505/228,578/48/-104,0/0,-246/1054/-12434,-513/257/463,-1/-8/4,#l_ch
r,9193,341336,8/73/18/83,39/0/1/0,286/2403/497/231,578/50/-104,0/0,-302/1018/-12448,-508/252/465,-1/-8/6,#l_ch
r,9194,341376,8/73/18/83,40/0/0/0,335/2403/394/229,578/51/-104,0/0,-362/1020/-12558,-528/259/476,-1/-8/7,#l_ch
r,9195,341409,8/73/18/83,27/0/-2/0,281/2403/190/229,578/52/-104,0/0,-382/972/-12572,-530/260/471,-1/-7/8,#l_ch
r,9196,341443,8/73/18/83,43/0/-1/0,294/2403/243/231,578/53/-104,0/0,-404/960/-12524,-516/250/479,-1/-7/9,#l_ch
r,9197,341477,8/73/18/83,24/0/0/0,317/2404/421/224,578/55/-104,0/0,-476/947/-12390,-486/231/487,-1/-7/10,#l_ch
r,9198,341510,8/73/18/83,22/0/0/0,323/2402/625/233,578/56/-104,0/0,-620/1022/-12248,-475/211/519,-1/-7/11,#l_ch
r,9199,341543,8/73/18/83,32/0/2/0,294/2404/711/229,578/57/-104,0/0,-776/1092/-12206,-473/193/542,-1/-8/12,#l_ch
r,9200,341577,8/73/18/83,36/0/2/0,294/2402/727/228,578/58/-104,0/0,-1014/1252/-12160,-461/162/582,-1/-8/13,#l_ch
r,9201,341611,9/73/18/83,36/0/0/0,302/2402/721/227,578/60/-104,0/0,-1124/1444/-12090,-460/146/610,-1/-8/15,#l_ch
r,9202,341643,9/73/18/83,72/0/0/0,297/2405/500/224,578/62/-104,0/0,-1154/1592/-11938,-446/131/613,-1/-8/16,#l_ch
r,9203,341683,9/73/18/83,69/0/0/0,359/2402/487/231,578/65/-104,0/0,-1082/1687/-11750,-421/114/612,-1/-8/19,#l_ch
r,9204,341722,9/73/18/83,104/0/0/0,382/2404/486/226,577/69/-104,0/0,-985/1666/-11520,-383/102/590,-1/-8/22,#l_ch
r,9205,341763,10/73/18/83,77/0/0/0,447/2402/486/226,577/74/-104,0/0,-1006/1712/-11328,-356/88/607,-1/-8/26,#l_ch
r,9206,341803,10/73/18/83,94/1/0/0,424/2398/484/230,576/79/-104,0/0,-1048/1695/-11192,-325/74/619,-1/-8/31,#l_ch
r,9207,341844,11/73/18/83,147/8/0/0,450/2637/487/232,575/85/-104,0/0,-1020/1736/-11144,-333/84/623,-1/-8/36,#l_ch
