r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,32625,1194141,-1/70/16/86,0/0/0/0,241/2135/409/231,575/-27/-148,0/0,248/1366/-13882,-627/308/513,0/42/-41,#l_sk
r,32626,1194173,-1/70/16/86,0/0/0/0,234/2136/412/230,575/-27/-148,0/0,260/1362/-13844,-623/303/529,0/42/-41,#l_sk
r,32627,1194207,-1/70/16/86,0/0/0/0,232/2133/410/227,575/-27/-148,0/0,252/1444/-13824,-628/298/549,0/42/-41,#l_sk
r,32628,1194241,-1/70/16/86,0/0/0/0,237/2132/416/229,575/-27/-148,0/0,196/1550/-13717,-627/284/577,0/42/-41,#l_sk
r,32629,1194273,-1/70/16/87,0/0/0/0,243/2135/413/228,575/-27/-148,0/0,152/1702/-13548,-608/262/610,0/42/-41,#l_sk
r,32630,1194308,-1/70/16/87,1/0/0/0,234/2136/413/229,575/-27/-148,0/0,-24/1866/-13342,-580/233/668,0/42/-41,#l_sk
r,32631,1194348,-1/70/16/87,10/0/0/2,191/2136/412/220,575/-26/-148,0/0,-274/1916/-13570,-637/256/717,0/42/-41,#l_sk
r,32632,1194388,-1/70/16/87,26/0/0/7,267/2135/412/232,575/-25/-148,0/0,-284/1894/-13516,-625/249/719,0/42/-40,#l_sk
r,32633,1194428,0/70/16/87,33/0/0/19,299/2132/410/258,575/-24/-148,0/0,-22/1686/-13470,-610/257/639,0/42/-38,#l_sk
r,32634,1194468,0/70/16/87,31/0/0/4,321/2131/410/259,575/-22/-148,0/0,-12/1542/-13570,-603/259/608,0/42/-37,#l_sk
r,32635,1194508,0/70/16/87,24/0/0/1,274/2136/410/230,575/-21/-148,0/0,-117/1496/-13706,-604/251/616,0/42/-35,#l_sk
r,32636,1194548,0/70/16/87,44/0/0/2,254/2137/411/236,575/-19/-148,0/0,-270/1484/-13639,-599/243/652,0/42/-34,#l_sk
r,32637,1194588,0/70/16/87,47/0/0/3,355/2133/407/234,575/-17/-148,0/0,-340/1554/-13638,-609/245/681,0/42/-32,#l_sk
r,32638,1194628,0/70/16/87,47/0/0/2,361/2136/414/240,575/-14/-148,0/0,-178/1472/-13534,-585/232/636,0/42/-29,#l_sk
r,32639,1194668,1/70/16/87,64/0/0/0,363/2133/408/237,575/-11/-148,0/0,-170/1506/-13560,-597/233/646,0/42/-27,#l_sk
r,32640,1194707,1/70/16/87,62/0/0/0,345/2134/413/228,575/-8/-148,0/0,-358/1542/-13467,-570/209/686,0/42/-24,#l_sk
r,32641,1194748,1/70/16/87,91/0/0/2,370/2137/411/228,575/-4/-148,0/0,-560/1626/-13472,-574/206/733,0/42/-20,#l_sk
r,32642,1194788,2/70/16/87,105/0/0/5,432/2135/417/250,575/0/-148,0/0,-584/1629/-13338,-538/190/718,1/42/-16,#l_sk
r,32643,1194827,2/70/16/87,122/0/0/11,403/2133/416/249,575/5/-148,0/0,-344/1510/-13172,-508/192/637,1/42/-12,#l_sk
r,32644,1194868,3/70/16/87,120/0/0/14,427/2137/412/267,575/11/-148,0/0,-176/1504/-12939,-461/183/587,1/42/-6,#l_sk
r,32645,1194907,3/70/16/87,130/0/0/17,437/2133/415/267,575/17/-148,0/0,-188/1588/-12656,-410/170/597,2/42/-1,#l_sk
r,32646,1194948,3/70/16/87,150/6/0/11,402/2364/410/250,575/22/-148,0/0,-198/1596/-12560,-406/179/598,2/41/3,#l_sk
r,32647,1194989,4/70/16/87,133/2/0/10,463/2387/411/252,575/29/-148,0/0,-56/1616/-12452,-393/180/563,2/41/9,#l_sk
r,32648,1195028,5/70/16/87,136/0/0/10,495/2224/413/247,575/35/-148,0/0,150/1604/-12304,-366/175/515,3/41/14,#l_sk
r,32649,1195068,5/70/16/87,92/0/0/17,469/2133/412/257,574/42/-148,0/0,168/1684/-12306,-380/185/516,3/41/20,#l_sk
r,32650,1195103,6/70/16/87,143/0/0/0,460/2135/413/244,574/48/-148,0/0,206/1782/-12184,-358/172/517,4/41/25,#l_sk
r,32651,1195135,6/70/16/87,143/0/0/0,499/2131/412/229,574/51/-148,0/0,136/1874/-12114,-355/168/544,4/41/28,#l_sk
r,32652,1195169,6/70/16/87,120/0/0/0,418/2133/411/229,573/57/-148,0/0,74/1950/-12016,-344/161/563,4/41/33,#l_sk
r,32653,1195203,7/70/16/87,137/0/0/0,479/2132/417/229,573/63/-148,0/0,150/1986/-11852,-312/147/555,5/41/39,#l_sk
r,32654,1195235,7/70/16/87,147/0/0/0,490/2134/414/228,573/66/-148,0/0,318/1960/-11766,-298/149/515,5/41/41,#l_sk
r,32655,1195269,8/70/16/87,126/0/0/0,496/2133/414/231,573/73/-148,0/0,402/1990/-11682,-289/145/502,5/41/47,#l_sk
r,32656,1195303,8/70/16/87,141/0/0/0,458/2133/410/226,572/79/-148,0/0,436/2012/-11712,-305/158/499,6/41/52,#l_sk
r,32657,1195335,9/70/16/87,100/0/0/0,479/2132/410/229,572/82/-148,0/0,444/2054/-11658,-297/154/505,6/41/55,#l_sk
r,32658,1195369,9/70/16/87,98/0/0/0,483/2132/413/229,571/88/-148,0/0,334/2072/-11528,-264/131/533,6/41/60,#l_sk
r,32659,1195403,10/70/16/87,155/10/0/0,467/2355/413/231,570/94/-148,0/0,336/2070/-11578,-272/142/518,6/41/66,#l_sk
r,32660,1195434,10/70/16/87,132/13/0/0,484/2374/414/229,570/97/-148,0/0,360/2092/-11476,-248/128/517,7/40/68,#l_sk
r,32661,1195469,10/70/16/87,126/26/0/0,513/2379/412/231,569/103/-147,0/0,504/1992/-11494,-253/141/469,7/40/74,#l_sk
