r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,82557,3040476,17/107/0/54,0/-100/1/-2,-227/1610/431/65,544/-2/188,0/0,216/-2400/-11124,-152/181/299,-51/-164/-178,#l_mj
r,82558,3040515,17/107/0/54,0/-86/1/-1,-228/1668/423/50,545/-1/184,0/0,233/-2510/-10882,-117/174/314,-50/-161/-178,#l_mj
r,82559,3040555,17/107/0/54,0/-107/1/-2,-227/1573/425/72,545/-1/181,0/0,244/-2550/-10780,-121/195/329,-49/-158/-178,#l_mj
r,82560,3040596,17/106/0/54,0/-74/1/-1,-227/1682/416/59,546/-1/177,0/0,216/-2446/-10724,-115/210/387,-48/-155/-178,#l_mj
r,82561,3040636,17/106/0/54,1/-62/1/-1,-231/1686/424/46,547/-1/175,0/0,6/-2312/-10730,-109/221/497,-47/-153/-179,#l_mj
r,82562,3040675,17/106/0/54,16/-30/-2/-1,217/1803/410/185,547/0/173,0/0,-162/-2342/-11126,-175/264/515,-47/-151/-178,#l_mj
r,82563,3040717,17/106/0/54,16/-21/0/-3,236/1687/395/75,548/0/172,0/0,-98/-2404/-11188,-160/257/504,-47/-150/-178,#l_mj
r,82564,3040757,17/106/0/54,18/-11/0/-2,272/1848/597/51,548/1/171,0/0,6/-2534/-11476,-198/285/457,-47/-149/-177,#l_mj
r,82565,3040797,17/106/0/54,23/-1/0/-1,285/1868/823/39,548/2/171,0/0,-240/-2454/-11804,-221/281/544,-47/-149/-176,#l_mj
r,82566,3040837,17/106/0/54,45/0/0/-1,278/2123/819/74,548/3/171,0/0,-458/-2538/-12254,-257/311/585,-47/-149/-175,#l_mj
r,82567,3040877,18/106/0/54,72/0/0/-2,321/2134/822/81,548/5/171,0/0,-506/-2480/-12616,-308/315/604,-48/-148/-173,#l_mj
r,82568,3040917,18/106/0/54,101/0/0/-2,397/2138/835/79,548/8/171,0/0,-304/-2490/-12916,-295/313/566,-48/-148/-170,#l_mj
r,82569,3040957,18/106/0/54,107/0/-2/-2,412/2135/380/50,548/12/171,0/0,-254/-2434/-13216,-314/326/587,-49/-148/-167,#l_mj
r,82570,3040997,18/106/0/54,71/0/0/-2,411/2134/388/62,548/16/171,0/0,-462/-2558/-13422,-336/333/626,-50/-147/-163,#l_mj
r,82571,3041037,19/106/0/54,117/-2/0/0,384/1923/608/7,548/20/171,0/0,-574/-2568/-13660,-394/364/647,-51/-147/-159,#l_mj
r,82572,3041077,19/106/0/54,136/-13/0/-1,378/1873/622/39,548/26/170,0/0,-378/-2588/-13536,-362/355/600,-52/-146/-154,#l_mj
r,82573,3041117,20/106/0/54,140/-21/0/-1,446/1867/614/48,548/32/169,0/0,-168/-2508/-13422,-335/347/584,-53/-145/-149,#l_mj
r,82574,3041157,20/106/0/54,130/-26/0/-1,458/1819/613/54,548/38/168,0/0,-208/-2608/-13317,-309/343/604,-54/-143/-143,#l_mj
r,82575,3041197,21/105/0/54,166/-40/0/-1,456/1868/612/34,548/45/166,0/0,-346/-2694/-13370,-317/351/642,-55/-141/-137,#l_mj
r,82576,3041236,22/105/0/54,176/-80/0/0,485/1822/613/24,548/53/164,0/0,-204/-2690/-13166,-284/345/630,-56/-138/-130,#l_mj
r,82577,3041276,22/105/0/54,195/-73/0/1,543/1719/614/245,548/61/161,0/0,-48/-2674/-13139,-264/338/607,-57/-135/-123,#l_mj
r,82578,3041317,23/105/0/55,171/-73/0/7,507/1766/610/304,548/70/157,0/0,38/-2792/-13239,-273/356/578,-57/-131/-115,#l_mj
r,82579,3041357,24/104/0/55,197/-75/0/25,500/1751/607/257,548/79/153,0/0,-158/-2686/-13142,-209/314/679,-57/-127/-107,#l_mj
r,82580,3041397,25/104/0/55,227/-93/0/24,510/1765/612/275,548/89/149,0/0,44/-2758/-13112,-178/314/642,-57/-123/-98,#l_mj
r,82581,3041437,26/103/0/55,200/-133/0/22,557/1697/757/268,547/100/145,0/0,104/-2732/-12778,-90/264/658,-57/-118/-89,#l_mj
r,82582,3041477,27/103/0/55,215/-128/7/28,538/1686/826/329,547/111/140,0/0,328/-2838/-12720,-102/284/592,-57/-113/-79,#l_mj
r,82583,3041517,27/103/0/55,215/-136/13/38,536/1696/793/283,546/122/136,0/0,172/-2732/-12432,-35/239/678,-57/-109/-69,#l_mj
r,82584,3041557,28/102/0/55,263/-99/19/61,520/1688/741/318,545/134/131,0/0,266/-2864/-12116,-3/231/627,-57/-105/-57,#l_mj
r,82585,3041598,29/102/0/56,240/-93/22/46,555/1719/700/311,544/146/127,0/0,254/-2766/-11622,70/184/680,-57/-101/-45,#l_mj
r,82586,3041638,30/101/0/56,238/-61/16/55,567/1713/676/378,542/159/124,0/0,540/-2984/-11352,76/197/589,-57/-97/-33,#l_mj
r,82587,3041678,31/101/0/56,215/-86/16/99,562/1732/691/381,540/171/121,0/0,526/-2968/-11114,85/192/639,-58/-94/-20,#l_mj
r,82588,3041718,32/101/0/57,232/-40/17/89,593/1759/716/419,539/184/120,0/0,682/-3275/-10834,106/196/582,-59/-92/-7,#l_mj
r,82589,3041758,33/101/0/57,219/-20/23/109,558/1755/747/380,536/197/119,0/0,570/-3330/-10456,158/168/655,-60/-91/6,#l_mj
r,82590,3041798,34/101/0/57,240/1/16/142,585/1876/770/451,533/210/119,0/0,824/-3734/-10286,151/196/542,-62/-90/20,#l_mj
r,82591,3041838,35/101/0/58,232/9/19/110,569/2360/755/438,529/223/120,0/0,794/-3575/-10130,161/184/642,-64/-90/35,#l_mj
