r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,89494,3246193,6/46/30/72,-3/0/0/0,-234/1510/276/230,492/-42/-332,0/0,1448/1378/-14382,-654/398/316,14/142/-122,#l_dy
r,89495,3246225,6/46/30/72,-2/0/0/0,-236/1510/276/229,492/-42/-332,0/0,1626/1660/-14492,-685/422/290,14/142/-122,#l_dy
r,89496,3246264,6/46/30/72,-7/0/0/0,-245/1510/276/229,492/-42/-332,0/0,1844/2006/-14567,-705/440/261,14/142/-122,#l_dy
r,89497,3246300,6/46/30/72,-12/0/0/0,-244/1513/277/228,492/-43/-332,0/0,1958/2110/-14514,-675/429/212,14/142/-122,#l_dy
r,89498,3246340,6/46/30/72,-39/0/0/0,-246/1510/277/228,492/-43/-332,0/0,2088/2150/-14528,-687/444/177,14/142/-123,#l_dy
r,89499,3246381,6/46/30/72,-31/0/0/0,-278/1510/276/231,491/-45/-332,0/0,2180/2128/-14564,-689/455/135,14/142/-124,#l_dy
r,89500,3246421,5/46/30/72,-62/0/0/0,-360/1516/277/228,491/-47/-332,0/0,2266/2294/-14574,-690/459/109,13/142/-127,#l_dy
r,89501,3246461,5/46/30/72,-64/0/0/0,-334/1513/279/229,491/-50/-332,0/0,2308/2432/-14570,-670/448/87,12/143/-129,#l_dy
r,89502,3246501,5/46/30/72,-104/0/0/-1,-392/1513/277/85,491/-53/-332,0/0,2228/2388/-14639,-640/423/31,12/143/-133,#l_dy
r,89503,3246541,4/46/30/72,-133/0/0/-15,-433/1515/277/-253,491/-58/-332,0/0,2192/2456/-14652,-625/402/16,10/143/-138,#l_dy
r,89504,3246582,4/46/30/72,-137/0/0/-22,-426/1512/279/-270,491/-63/-332,0/0,2132/2618/-14575,-595/374/36,9/143/-145,#l_dy
r,89505,3246621,3/46/30/71,-156/0/0/-30,-487/1513/278/-302,490/-70/-332,0/0,2006/2710/-14398,-556/335/65,8/143/-152,#l_dy
r,89506,3246661,2/46/30/71,-184/0/0/-70,-476/1511/276/-302,489/-78/-331,0/0,2010/2962/-14420,-534/296/111,6/143/-161,#l_dy
r,89507,3246701,2/46/30/71,-181/0/0/-66,-474/1509/278/-358,487/-86/-331,0/0,2029/3225/-14280,-493/245/148,4/143/-170,#l_dy
r,89508,3246741,1/46/30/71,-184/1/0/-83,-486/1722/278/-343,486/-94/-331,0/0,2008/3559/-14232,-460/199/196,2/143/-180,#l_dy
r,89509,3246782,0/46/30/71,-201/15/0/-61,-545/1741/275/-380,485/-103/-331,0/0,1962/3912/-14108,-420/150/256,0/143/-190,#l_dy
r,89510,3246821,-1/46/30/70,-219/25/0/-82,-542/1781/276/-388,484/-112/-330,0/0,1920/4142/-14300,-451/150/339,-1/142/-201,#l_dy
r,89511,3246861,-1/46/30/70,-173/45/0/-63,-540/1796/278/-398,482/-121/-328,0/0,2086/4002/-14482,-439/152/348,-3/140/-212,#l_dy
r,89512,3246901,-2/46/30/70,-213/39/0/-64,-507/1812/277/-387,481/-130/-327,0/0,2210/3898/-14630,-389/125/343,-5/139/-222,#l_dy
r,89513,3246942,-3/47/30/70,-206/43/0/-47,-533/1832/275/-360,480/-139/-325,0/0,2270/3934/-14878,-394/121/355,-7/137/-233,#l_dy
r,89514,3246982,-4/47/30/69,-215/73/0/-47,-496/1824/278/-337,480/-148/-322,0/0,2202/4091/-15017,-357/82/401,-8/134/-243,#l_dy
r,89515,3247022,-4/47/30/69,-218/70/7/-36,-556/1901/519/-332,478/-156/-320,0/0,2032/4160/-15139,-346/55/457,-10/132/-253,#l_dy
r,89516,3247063,-5/47/30/69,-163/67/19/-40,-551/1863/515/-322,478/-165/-316,0/0,1840/4156/-15164,-304/10/491,-11/128/-262,#l_dy
r,89517,3247102,-6/48/30/69,-194/102/34/-21,-506/1927/554/-295,477/-172/-313,0/0,1720/4020/-15225,-287/-8/490,-13/123/-270,#l_dy
r,89518,3247142,-7/48/30/69,-171/98/32/-8,-489/1980/586/-278,478/-179/-308,0/0,1582/3950/-15284,-283/-17/485,-13/118/-277,#l_dy
r,89519,3247182,-7/49/30/69,-162/142/48/1,-485/2026/575/-242,478/-186/-302,0/0,1396/3832/-15303,-261/-34/484,-14/111/-284,#l_dy
r,89520,3247222,-8/49/30/69,-141/133/81/11,-511/2051/670/222,479/-192/-296,0/0,1258/3808/-15342,-256/-41/477,-14/103/-289,#l_dy
r,89521,3247262,-8/50/31/69,-143/151/114/20,-505/2035/707/271,480/-197/-289,0/0,1130/3672/-15410,-250/-52/450,-14/94/-294,#l_dy
r,89522,3247302,-9/50/31/69,-131/144/82/15,-436/2143/773/268,481/-202/-281,0/0,1112/3384/-15550,-266/-42/401,-13/85/-298,#l_dy
r,89523,3247342,-9/51/32/69,-130/172/127/7,-481/2122/756/259,483/-207/-272,0/0,960/3216/-15486,-239/-60/421,-12/74/-303,#l_dy
r,89524,3247382,-10/52/32/69,-106/160/152/0,-418/2118/818/242,484/-212/-263,0/0,762/3064/-15532,-243/-63/427,-10/62/-307,#l_dy
r,89525,3247422,-10/52/33/69,-112/172/178/0,85/2225/777/232,485/-216/-252,0/0,610/2794/-15642,-254/-63/412,-8/49/-310,#l_dy
r,89526,3247462,-10/53/33/69,-48/152/173/0,241/2246/833/233,488/-219/-242,0/0,602/2452/-15624,-264/-51/374,-6/35/-313,#l_dy
r,89527,3247502,-10/54/34/69,-13/174/182/0,48/2226/936/239,490/-220/-231,0/0,602/2274/-15452,-247/-60/383,-4/21/-313,#l_dy
r,89528,3247542,-10/54/35/69,1/185/202/0,-82/2338/943/235,492/-221/-219,0/0,430/1970/-15425,-268/-49/398,-1/6/-314,#l_dy
r,89529,3247583,-10/55/36/69,10/187/227/0,404/2297/993/237,495/-221/-207,0/0,180/1786/-15486,-310/-34/459,1/-8/-313,#l_dy
r,89530,3247623,-10/56/37/69,17/180/251/0,300/2314/967/234,496/-221/-195,0/0,-18/1648/-15570,-305/-55/497,4/-24/-313,#l_dy
r,89531,3247663,-10/56/38/69,27/153/238/0,276/2370/981/239,498/-220/-183,0/0,-84/1420/-15564,-309/-56/506,7/-40/-312,#l_dy
r,89532,3247703,-10/57/39/69,24/130/238/0,293/2346/1059/240,500/-219/-172,0/0,-120/1204/-15474,-341/-29/538,10/-56/-311,#l_dy
r,89533,3247743,-10/57/40/69,42/130/248/0,304/2332/1061/234,502/-218/-161,0/0,-94/874/-15222,-345/-7/520,12/-71/-309,#l_dy
r,89534,3247787,-10/58/41/69,30/119/263/0,306/2431/1063/227,502/-216/-150,0/0,-126/688/-15092,-363/8/517,15/-86/-308,#l_dy
r,89535,3247828,-10/58/42/69,30/109/262/0,294/2348/1089/228,503/-215/-140,0/0,-184/616/-14994,-373/15/515,17/-101/-307,#l_dy
r,89536,3247863,-10/59/43/69,48/80/262/0,320/2380/1058/228,503/-213/-130,0/0,-204/590/-15002,-413/39/529,19/-116/-306,#l_dy
r,89537,3247903,-9/59/44/69,43/60/266/0,349/2379/1080/232,504/-211/-121,0/0,-218/538/-14802,-385/20/536,21/-130/-304,#l_dy
r,89538,3247944,-9/59/45/69,49/44/271/0,356/2345/1082/229,504/-209/-113,0/0,-224/548/-14764,-410/32/545,23/-143/-303,#l_dy
r,89539,3247983,-9/60/46/69,78/37/280/1,382/2377/1146/232,503/-206/-105,0/0,-254/446/-14788,-418/28/550,25/-156/-301,#l_dy
r,89540,3248023,-9/60/47/69,62/17/257/8,371/2307/1153/232,503/-203/-98,0/0,-360/526/-14830,-454/36/588,26/-169/-298,#l_dy
r,89541,3248064,-8/60/48/69,77/6/305/9,370/2277/1125/236,502/-200/-92,0/0,-434/626/-14784,-463/32/610,27/-180/-295,#l_dy
r,89542,3248104,-8/60/50/69,67/-1/270/24,435/1798/1142/255,502/-196/-86,0/0,-490/628/-14744,-489/39/633,28/-191/-292,#l_dy
r,89543,3248143,-8/60/51/69,102/-6/269/31,425/1733/1157/265,502/-191/-81,0/0,-436/522/-14756,-531/72/615,28/-202/-287,#l_dy
r,89544,3248183,-7/60/52/69,126/-5/259/32,422/1733/1171/286,502/-186/-76,0/0,-476/492/-14682,-547/82/625,28/-213/-282,#l_dy
r,89545,3248222,-7/60/53/70,132/0/268/42,470/1745/1151/328,502/-180/-71,0/0,-452/442/-14566,-541/87/607,27/-224/-276,#l_dy
r,89546,3248257,-6/60/54/70,150/0/252/57,464/1979/1147/292,502/-173/-66,0/0,-512/372/-14544,-558/99/610,26/-234/-269,#l_dy
r,89547,3248290,-6/60/54/70,146/1/254/40,472/2272/1159/340,502/-170/-63,0/0,-471/136/-14456,-562/117/593,26/-240/-265,#l_dy
r,89548,3248329,-5/60/56/70,136/0/254/46,480/2294/1137/328,502/-162/-58,0/0,-448/-30/-14330,-584/148/577,24/-250/-256,#l_dy
r,89549,3248369,-5/60/56/70,155/0/213/57,496/2061/1123/433,502/-154/-53,0/0,-450/-314/-14134,-561/153/542,22/-260/-247,#l_dy
r,89550,3248409,-4/60/57/71,184/0/211/79,503/2057/1142/445,502/-145/-49,0/0,-462/-394/-14192,-609/190/539,19/-270/-236,#l_dy
r,89551,3248449,-3/60/58/71,168/0/186/102,515/2061/1191/467,502/-136/-44,0/0,-478/-586/-14067,-602/196/515,17/-279/-225,#l_dy
r,89552,3248489,-2/60/59/71,191/0/197/72,532/2057/1201/495,502/-127/-40,0/0,-514/-662/-14160,-664/239/514,13/-287/-213,#l_dy
r,89553,3248529,-2/60/60/72,197/0/195/106,529/2059/1161/488,502/-117/-36,0/0,-498/-828/-14056,-666/256/476,9/-295/-201,#l_dy
r,89554,3248568,-1/60/61/72,182/0/186/92,529/2059/1152/508,503/-106/-33,0/0,-542/-960/-14058,-706/286/488,5/-302/-187,#l_dy
r,89555,3248609,0/60/61/73,193/-1/118/153,525/1846/1117/505,503/-96/-29,0/0,-473/-1120/-14012,-712/306/454,1/-308/-173,#l_dy
r,89556,3248648,1/60/62/73,204/-12/127/137,531/1831/1120/530,504/-85/-27,0/0,-488/-1056/-13902,-712/313/469,-3/-313/-158,#l_dy
r,89557,3248688,1/60/62/74,174/-18/106/157,550/1833/1101/527,504/-74/-25,0/0,-414/-1112/-13850,-701/313/434,-8/-317/-143,#l_dy
r,89558,3248729,2/59/63/75,184/-36/113/162,527/1704/1057/493,505/-62/-24,0/0,-438/-1050/-13906,-723/334/456,-13/-320/-127,#l_dy
r,89559,3248768,3/59/63/75,235/-33/73/139,549/1791/1084/490,505/-50/-23,0/0,-406/-1242/-13792,-696/328/398,-19/-321/-111,#l_dy
r,89560,3248805,4/59/63/76,187/-48/45/161,518/1744/1059/468,506/-38/-24,0/0,-434/-1108/-13808,-709/338/426,-24/-320/-95,#l_dy
r,89561,3248845,5/59/63/77,209/-55/22/154,547/1719/942/518,506/-26/-26,0/0,-348/-1198/-13706,-685/336/387,-29/-319/-79,#l_dy
r,89562,3248885,5/59/63/77,216/-68/-2/177,522/1692/893/509,507/-15/-28,0/0,-382/-1274/-13858,-709/357/366,-33/-315/-63,#l_dy
r,89563,3248925,6/58/63/78,186/-65/-8/170,557/1664/399/519,507/-3/-31,0/0,-416/-1234/-13912,-708/351/371,-37/-311/-48,#l_dy
r,89564,3248965,7/58/63/79,185/-128/-22/162,533/1695/337/516,507/8/-35,0/0,-370/-1258/-13889,-689/348/334,-41/-306/-32,#l_dy
r,89565,3249005,8/57/63/79,177/-100/-42/181,519/1624/282/513,507/19/-40,0/0,-396/-1160/-13816,-663/334/342,-45/-300/-17,#l_dy
r,89566,3249046,8/57/63/80,189/-150/-41/165,555/1603/346/508,507/30/-45,0/0,-372/-1314/-13882,-662/339/305,-48/-293/-3,#l_dy
r,89567,3249085,9/56/63/81,178/-145/-81/188,545/1574/323/515,507/41/-51,0/0,-402/-1330/-13953,-671/343/298,-50/-285/10,#l_dy
r,89568,3249125,10/56/62/81,159/-158/-60/155,533/1491/255/509,506/52/-58,0/0,-382/-1224/-13894,-642/328/294,-52/-276/24,#l_dy
r,89569,3249165,10/55/62/82,158/-159/-61/180,529/1470/261/519,505/62/-66,0/0,-336/-1084/-13964,-646/330/266,-53/-267/37,#l_dy
r,89570,3249206,11/54/62/83,113/-173/-108/176,522/1512/242/502,504/72/-74,0/0,-352/-1068/-14072,-653/330/248,-54/-256/49,#l_dy
r,89571,3249245,12/54/61/83,134/-190/-91/165,503/1470/207/507,503/81/-83,0/0,-352/-1052/-14139,-651/331/213,-54/-245/60,#l_dy
r,89572,3249286,12/53/61/84,84/-203/-76/146,495/1392/239/500,502/90/-93,0/0,-266/-864/-14142,-635/320/207,-53/-233/71,#l_dy
r,89573,3249325,13/52/60/84,73/-190/-104/169,410/1421/216/516,501/97/-103,0/0,-238/-744/-14174,-620/304/185,-52/-221/80,#l_dy
r,89574,3249366,13/51/60/85,100/-195/-123/146,409/1374/134/490,500/104/-114,0/0,-138/-514/-14400,-639/298/193,-50/-208/89,#l_dy
r,89575,3249405,13/51/60/86,77/-205/-121/127,419/1348/166/510,498/110/-125,0/0,-10/-166/-14516,-642/289/187,-48/-194/97,#l_dy
r,89576,3249438,14/50/59/86,58/-209/-143/89,415/1305/57/489,496/116/-137,0/0,68/194/-14548,-637/273/191,-45/-181/104,#l_dy
r,89577,3249471,14/49/59/86,61/-197/-103/120,404/1316/91/435,496/118/-142,0/0,208/326/-14750,-672/292/160,-44/-174/107,#l_dy
r,89578,3249507,14/48/58/87,48/-208/-103/131,359/1320/99/443,494/123/-154,0/0,270/469/-14784,-667/287/149,-41/-161/113,#l_dy
r,89579,3249546,14/48/58/87,31/-189/-148/92,313/1229/66/450,491/126/-165,0/0,478/700/-14828,-674/295/127,-37/-147/117,#l_dy
r,89580,3249586,14/47/57/88,19/-193/-153/64,286/1257/60/448,490/129/-177,0/0,620/920/-14870,-682/300/110,-34/-133/121,#l_dy
r,89581,3249626,14/46/56/88,2/-185/-152/84,258/1228/34/402,488/130/-188,0/0,730/1070/-15036,-714/319/97,-30/-120/124,#l_dy
r,89582,3249666,14/45/56/88,-1/-206/-139/57,-121/1148/38/411,486/131/-199,0/0,834/1112/-15102,-721/328/69,-27/-106/126,#l_dy
r,89583,3249705,14/45/55/88,-13/-167/-181/35,-219/1185/40/360,485/131/-210,0/0,985/1404/-15010,-710/322/85,-23/-93/127,#l_dy
r,89584,3249746,14/44/54/88,-16/-180/-186/33,-282/1182/-27/325,483/131/-220,0/0,1098/1504/-15162,-741/344/62,-20/-80/127,#l_dy
r,89585,3249787,14/43/54/88,-27/-165/-191/1,-300/1157/-27/286,481/129/-231,0/0,1192/1500/-15064,-728/342/65,-16/-67/126,#l_dy
r,89586,3249826,14/43/53/88,-33/-161/-169/-2,-294/1136/-59/89,480/128/-241,0/0,1374/1520/-15056,-742/369/51,-13/-54/124,#l_dy
r,89587,3249866,14/42/52/88,-42/-153/-164/-13,-334/1136/-41/-205,479/125/-251,0/0,1422/1524/-14944,-737/373/62,-10/-41/121,#l_dy
r,89588,3249906,14/41/52/88,-54/-143/-183/-29,-310/1079/-11/-281,477/122/-261,0/0,1562/1640/-14998,-789/414/54,-6/-29/118,#l_dy
r,89589,3249946,13/41/51/88,-51/-147/-164/-33,-344/1045/-22/-307,475/119/-270,0/0,1637/1760/-14680,-762/410/68,-3/-16/115,#l_dy
r,89590,3249987,13/40/50/88,-68/-134/-172/-47,-352/1075/-45/-299,474/115/-280,0/0,1690/1876/-14732,-808/439/91,0/-3/110,#l_dy
r,89591,3250026,13/40/49/88,-48/-93/-224/-50,-347/1033/-91/-306,473/111/-289,0/0,1774/1892/-14748,-832/458/112,1/8/106,#l_dy
r,89592,3250066,12/39/48/88,-66/-125/-208/-47,-371/1049/-145/-344,471/106/-298,0/0,1958/2136/-14550,-804/446/150,4/20/101,#l_dy
r,89593,3250108,12/39/48/87,-54/-79/-202/-48,-386/1021/-150/-350,470/101/-306,0/0,2260/2380/-14524,-829/471/159,7/33/95,#l_dy
