r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,80646,2968541,16/51/8/78,0/0/0/0,227/1445/134/-234,479/90/-394,0/0,442/2400/-13203,-677/311/362,93/296/67,#l_mj
r,80647,2968575,16/51/8/78,0/0/0/0,230/1444/136/-235,479/90/-394,0/0,298/2538/-13028,-711/329/360,93/296/67,#l_mj
r,80648,2968607,16/51/8/78,0/0/0/0,229/1446/133/-236,479/90/-394,0/0,116/2676/-12872,-718/320/375,93/296/67,#l_mj
r,80649,2968641,16/51/8/78,2/0/0/0,225/1445/136/-238,479/90/-394,0/0,-88/2866/-12832,-728/314/420,93/296/67,#l_mj
r,80650,2968675,16/51/8/78,7/0/0/0,243/1444/134/-236,478/90/-394,0/0,-316/2848/-12825,-729/307/452,93/296/67,#l_mj
r,80651,2968707,16/51/8/78,14/0/0/0,237/1444/135/-237,478/90/-394,0/0,-417/2976/-12962,-755/309/496,93/296/67,#l_mj
r,80652,2968741,16/51/8/78,20/0/0/0,265/1444/134/-236,478/91/-394,0/0,-412/3094/-13102,-779/319/534,94/296/68,#l_mj
r,80653,2968781,16/51/8/78,46/0/0/0,300/1444/134/-238,478/92/-394,0/0,-298/3158/-13230,-795/331/570,94/295/70,#l_mj
r,80654,2968822,16/51/8/78,59/0/0/0,285/1443/136/-237,478/94/-394,0/0,-208/3222/-13308,-778/323/610,95/295/71,#l_mj
r,80655,2968862,17/51/8/78,55/0/0/0,343/1443/133/-236,477/96/-394,0/0,-84/3322/-13350,-766/322/646,97/295/74,#l_mj
r,80656,2968903,17/51/8/78,61/0/0/0,343/1444/133/-237,477/98/-394,0/0,-24/3359/-13389,-746/312/684,98/294/77,#l_mj
r,80657,2968942,17/51/8/78,58/0/0/0,331/1443/133/-238,477/101/-394,0/0,10/3309/-13410,-718/299/708,99/294/80,#l_mj
r,80658,2968984,17/51/8/78,71/0/0/0,417/1444/135/-235,476/104/-394,0/0,-52/3170/-13456,-673/268/716,101/293/84,#l_mj
r,80659,2969023,18/51/8/78,77/0/0/0,411/1444/135/-236,475/108/-394,0/0,-92/3088/-13596,-644/243/731,104/292/88,#l_mj
r,80660,2969063,18/51/8/78,105/0/0/0,387/1445/133/-237,474/112/-394,0/0,-98/3080/-13712,-632/238/767,106/292/93,#l_mj
r,80661,2969103,19/51/8/78,137/0/0/14,441/1444/135/220,474/117/-394,0/0,-94/3002/-13803,-613/235/780,109/291/99,#l_mj
r,80662,2969143,19/51/8/78,171/0/0/32,469/1445/137/267,473/124/-394,0/0,-44/2908/-13742,-574/223/769,112/290/107,#l_mj
r,80663,2969183,20/51/8/79,176/0/0/41,500/1444/137/293,471/131/-395,0/0,110/2864/-13572,-505/192/735,116/288/116,#l_mj
r,80664,2969222,21/51/8/79,194/0/0/48,509/1444/134/303,469/138/-395,0/0,374/2784/-13496,-478/198/671,120/287/126,#l_mj
r,80665,2969262,22/51/8/79,190/0/0/87,535/1444/136/327,468/147/-395,0/0,458/2816/-13312,-414/172/641,124/285/136,#l_mj
r,80666,2969302,22/51/8/79,197/0/0/98,517/1444/135/367,466/156/-395,0/0,538/2836/-13034,-327/134/625,128/283/148,#l_mj
r,80667,2969343,23/51/8/80,206/0/0/97,535/1442/134/401,463/165/-395,0/0,654/2752/-12958,-254/110/590,132/282/160,#l_mj
r,80668,2969383,24/51/8/80,207/0/1/95,535/1446/299/427,461/174/-395,0/0,792/2514/-12930,-153/71/518,136/280/172,#l_mj
r,80669,2969423,25/51/8/80,186/2/27/80,574/1671/390/465,458/184/-395,0/0,792/2036/-13034,-102/64/409,140/277/185,#l_mj
r,80670,2969462,25/51/8/81,217/4/37/103,546/1687/436/385,457/193/-395,0/0,716/1486/-12932,7/24/347,143/274/197,#l_mj
r,80671,2969503,26/51/9/81,175/4/58/108,569/1697/419/431,454/202/-394,0/0,714/1112/-12836,76/10/278,146/271/209,#l_mj
r,80672,2969543,27/51/9/81,172/10/74/91,509/1704/487/434,452/211/-392,0/0,694/970/-12786,101/5/244,148/267/219,#l_mj
r,80673,2969584,28/51/9/82,156/12/66/90,528/1700/494/397,451/219/-391,0/0,602/810/-12742,125/-3/214,149/262/228,#l_mj
r,80674,2969624,28/51/10/82,144/11/133/89,513/1701/550/457,449/226/-388,0/0,546/706/-12646,161/-23/177,149/257/236,#l_mj
r,80675,2969664,29/51/10/82,97/24/130/54,489/1707/602/402,448/233/-385,0/0,466/632/-12514,192/-45/149,148/251/242,#l_mj
r,80676,2969704,29/51/11/83,114/21/156/49,462/1713/591/353,448/239/-382,0/0,318/542/-12548,180/-47/141,146/244/247,#l_mj
