r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,15469,579524,8/81/53/70,-11/0/-64/1,-217/2476/242/9,512/-21/153,0/0,-460/-2102/-12604,-217/139/211,-80/-434/-81,#l_mh
r,15470,579564,8/81/52/70,-23/0/-65/1,-277/2479/203/139,513/-22/151,0/0,-496/-2164/-12686,-238/159/207,-79/-430/-82,#l_mh
r,15471,579604,8/81/52/70,-9/0/-109/0,-261/2478/202/142,514/-22/150,0/0,-528/-2170/-12654,-222/157/214,-77/-427/-84,#l_mh
r,15472,579644,8/81/52/70,-7/0/-100/0,-264/2476/111/111,515/-22/148,0/0,-498/-2306/-12502,-157/130/177,-76/-423/-85,#l_mh
r,15473,579684,8/81/51/70,-14/0/-125/-8,-235/2475/143/-162,517/-23/146,0/0,-450/-2598/-12386,-46/92/87,-74/-419/-87,#l_mh
r,15474,579725,8/81/51/70,-20/0/-100/-15,-258/2478/190/-139,518/-24/145,0/0,-238/-2788/-12244,78/39/-23,-72/-415/-89,#l_mh
r,15475,579771,8/81/50/70,-46/0/-63/-48,-288/2475/173/-180,518/-26/143,0/0,-48/-2864/-12306,134/23/-99,-70/-412/-93,#l_mh
r,15476,579805,8/81/50/70,-102/0/-53/-48,-309/2477/220/-251,519/-30/142,0/0,-144/-3018/-12328,183/2/-127,-67/-409/-99,#l_mh
r,15477,579845,7/81/50/70,-79/0/-77/-60,-394/2476/154/-254,519/-35/140,0/0,-312/-3112/-12318,183/6/-113,-63/-407/-107,#l_mh
r,15478,579886,7/81/50/69,-129/0/-55/-64,-397/2475/303/-316,520/-40/139,0/0,-314/-3150/-12172,226/-18/-116,-59/-405/-115,#l_mh
r,15479,579925,7/81/49/69,-139/0/-55/-106,-409/2477/240/-329,520/-47/138,0/0,-72/-3062/-12202,217/-7/-155,-55/-403/-126,#l_mh
r,15480,579965,6/81/49/68,-108/0/-26/-147,-465/2480/243/-356,519/-56/137,0/0,36/-2740/-12164,248/-29/-119,-51/-403/-138,#l_mh
r,15481,580005,5/81/49/68,-173/0/-2/-165,-500/2475/163/-404,518/-65/136,0/0,-108/-2536/-12142,252/-43/-65,-45/-403/-152,#l_mh
r,15482,580046,5/81/49/67,-140/1/5/-193,-499/2473/812/-421,517/-76/135,0/0,-176/-2324/-12020,314/-89/-14,-40/-403/-168,#l_mh
r,15483,580085,4/81/49/66,-160/5/22/-176,-500/2709/883/-427,515/-87/134,0/0,-198/-2054/-11940,320/-105/46,-34/-405/-184,#l_mh
r,15484,580125,3/81/50/65,-187/13/61/-185,-496/2730/900/-431,513/-99/134,0/0,-72/-1979/-11832,332/-117/27,-28/-407/-202,#l_mh
