r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,21725,789400,30/50/23/63,-2/0/0/-2,-224/1649/278/-86,481/146/-322,0/0,-274/1130/-12506,-582/338/378,87/150/33,#l_hm
r,21726,789440,30/50/23/63,-9/0/0/0,-229/1647/277/-7,481/145/-322,0/0,-278/1124/-12498,-596/350/374,87/150/33,#l_hm
r,21727,789480,30/50/23/63,-23/0/0/0,-272/1647/280/48,481/145/-322,0/0,-252/1066/-12444,-594/356/343,87/150/32,#l_hm
r,21728,789520,29/50/23/63,-26/0/0/-2,-280/1648/274/6,481/144/-322,0/0,-209/1054/-12378,-597/369/321,87/150/31,#l_hm
r,21729,789560,29/50/23/63,-40/0/0/-2,-295/1647/276/6,481/143/-322,0/0,-174/896/-12252,-566/371/251,87/150/30,#l_hm
r,21730,789601,29/50/23/63,-55/0/0/-1,-279/1647/277/18,482/141/-322,0/0,-160/858/-12112,-546/369/220,86/151/28,#l_hm
r,21731,789642,29/50/23/63,-43/0/0/-2,-356/1647/278/28,482/139/-322,0/0,-46/790/-11904,-500/355/160,86/151/26,#l_hm
r,21732,789682,29/50/23/63,-77/0/0/-2,-363/1645/277/35,483/137/-322,0/0,192/872/-11770,-466/346/108,85/151/24,#l_hm
r,21733,789722,28/50/23/63,-117/0/0/-7,-387/1646/278/-292,484/133/-322,0/0,338/736/-11402,-382/311/60,84/152/20,#l_hm
r,21734,789762,28/50/23/62,-98/0/0/-19,-439/1645/276/-305,485/129/-322,0/0,232/780/-11356,-381/311/114,83/152/15,#l_hm
r,21735,789801,28/50/23/62,-149/0/0/-53,-394/1649/275/-327,485/124/-322,0/0,70/816/-11354,-384/309/181,82/153/9,#l_hm
r,21736,789841,27/50/23/62,-156/0/0/-58,-416/1644/277/-369,486/118/-322,0/0,46/856/-11308,-373/299/195,80/154/2,#l_hm
r,21737,789881,26/50/23/62,-139/0/0/-52,-417/1648/276/-403,487/111/-321,0/0,244/966/-11238,-371/303/155,79/154/-4,#l_hm
r,21738,789921,26/50/23/62,-178/1/0/-98,-464/1859/437/-409,488/104/-321,0/0,462/1042/-11156,-350/297/114,77/155/-13,#l_hm
r,21739,789961,25/50/23/61,-188/9/0/-81,-504/1893/505/-447,489/96/-321,0/0,502/1136/-11046,-321/275/144,75/156/-24,#l_hm
r,21740,790001,24/50/23/61,-204/10/0/-70,-539/1900/494/-463,490/86/-320,0/0,502/1204/-11164,-327/272/194,73/156/-35,#l_hm
r,21741,790042,24/50/23/60,-193/13/0/-137,-519/1873/493/-477,491/76/-319,0/0,358/1444/-10932,-267/220/317,71/157/-48,#l_hm
r,21742,790081,23/50/23/60,-215/28/3/-144,-508/1918/525/-507,492/66/-318,0/0,538/1596/-10932,-265/214/299,68/157/-61,#l_hm
r,21743,790121,22/50/23/59,-203/33/3/-93,-514/1937/513/-555,493/55/-316,0/0,632/1904/-10744,-189/154/361,65/156/-75,#l_hm
r,21744,790160,21/51/23/59,-240/57/2/-116,-528/1975/521/-502,495/44/-313,0/0,876/1966/-10760,-186/152/323,62/155/-89,#l_hm
r,21745,790201,20/51/23/58,-196/70/6/-136,-547/1984/522/-504,496/33/-310,0/0,744/2202/-10720,-161/120/437,58/153/-104,#l_hm
r,21746,790242,20/51/23/58,-242/127/16/-152,-517/2060/565/-546,497/22/-305,0/0,770/2082/-10818,-179/132/435,54/150/-119,#l_hm
r,21747,790282,19/52/23/57,-195/102/17/-157,-574/2063/534/-554,499/12/-300,0/0,696/2322/-10856,-166/106/532,50/146/-134,#l_hm
r,21748,790322,18/52/23/57,-238/137/19/-160,-542/2130/560/-565,501/1/-294,0/0,870/2262/-10738,-149/99/492,46/140/-148,#l_hm
r,21749,790362,17/53/23/56,-234/181/29/-154,-546/2130/554/-549,503/-8/-286,0/0,920/2438/-10850,-181/110/535,41/133/-163,#l_hm
r,21750,790403,16/54/23/56,-206/209/35/-146,-552/2251/601/-571,506/-19/-278,0/0,912/2292/-11002,-221/132/534,36/125/-178,#l_hm
r,21751,790443,15/55/23/55,-229/222/50/-103,-527/2260/573/-500,507/-29/-269,0/0,824/2390/-11152,-267/152/599,32/116/-193,#l_hm
r,21752,790482,14/56/23/55,-176/253/42/-135,-538/2248/616/-448,510/-39/-258,0/0,776/2326/-11142,-255/145/612,27/106/-207,#l_hm
r,21753,790522,14/57/24/54,-210/257/63/-93,-529/2310/622/-452,513/-48/-248,0/0,960/2226/-11438,-334/195/572,23/95/-220,#l_hm
r,21754,790562,13/58/24/54,-216/244/47/-124,-534/2367/713/-451,515/-58/-236,0/0,1042/2164/-11494,-335/200/556,19/83/-233,#l_hm
r,21755,790602,12/59/24/53,-213/276/67/-103,-553/2432/720/-473,517/-67/-224,0/0,1036/2068/-11592,-365/221/550,15/70/-245,#l_hm
r,21756,790643,11/60/24/53,-180/277/49/-115,-530/2436/743/-442,518/-77/-212,0/0,916/2032/-11612,-368/216/591,11/57/-258,#l_hm
r,21757,790682,11/61/25/52,-198/285/53/-105,-562/2455/704/-464,520/-86/-200,0/0,896/1971/-11842,-432/249/593,8/44/-270,#l_hm
r,21758,790715,10/61/25/52,-181/284/60/-112,-535/2489/713/-446,521/-91/-193,0/0,988/2037/-11826,-423/244/589,6/37/-275,#l_hm
r,21759,790749,9/63/25/52,-215/281/66/-52,-527/2513/729/-426,523/-100/-181,0/0,1022/2144/-11752,-419/237/603,3/23/-286,#l_hm
r,21760,790783,9/64/25/52,-190/287/72/-57,-518/2482/744/-351,523/-108/-168,0/0,1090/1966/-11786,-434/248/553,1/9/-297,#l_hm
r,21761,790815,8/64/25/52,-190/286/61/-89,-527/2599/755/-372,524/-113/-161,0/0,1020/1964/-11940,-480/271/582,0/2/-302,#l_hm
r,21762,790850,7/65/26/51,-200/282/65/-57,-538/2574/803/-389,525/-122/-148,0/0,885/1945/-11818,-446/240/614,-1/-11/-312,#l_hm
r,21763,790890,7/67/26/51,-204/307/53/-51,-567/2558/814/-351,525/-131/-135,0/0,980/2026/-11958,-496/269/604,-3/-26/-322,#l_hm
r,21764,790929,6/68/26/51,-195/301/73/-21,-539/2628/801/-337,525/-139/-122,0/0,946/2180/-11746,-429/216/648,-4/-41/-331,#l_hm
r,21765,790970,5/69/27/51,-180/300/83/-20,-506/2640/829/-295,526/-147/-108,0/0,1122/2066/-11812,-450/232/577,-5/-56/-339,#l_hm
r,21766,791009,5/70/27/51,-174/300/52/-2,-531/2643/789/-256,526/-154/-94,0/0,1040/2204/-11850,-472/230/649,-5/-71/-346,#l_hm
r,21767,791050,4/71/27/51,-184/307/101/0,-529/2735/824/-72,525/-162/-80,0/0,862/2172/-11704,-458/212/680,-5/-86/-353,#l_hm
r,21768,791089,3/73/28/51,-179/307/60/8,-534/2708/909/251,525/-169/-66,0/0,906/2170/-11790,-485/222/676,-5/-102/-359,#l_hm
r,21769,791130,2/74/28/51,-174/313/88/13,-514/2715/926/258,524/-175/-51,0/0,966/2144/-11766,-487/223/662,-5/-118/-365,#l_hm
r,21770,791170,2/75/28/51,-182/309/61/22,-505/2818/941/331,523/-181/-36,0/0,1002/2048/-11824,-517/246/631,-4/-134/-370,#l_hm
r,21771,791209,1/76/29/51,-136/312/100/25,-495/2812/898/344,523/-187/-21,0/0,892/1834/-11746,-490/231/634,-3/-150/-375,#l_hm
r,21772,791249,1/78/29/51,-146/314/73/29,-503/2814/888/391,521/-193/-6,0/0,810/1690/-11826,-516/244/629,-1/-167/-380,#l_hm
r,21773,791290,0/79/29/51,-155/317/62/61,-473/2854/879/375,520/-198/8,0/0,854/1586/-11936,-534/258/610,0/-183/-384,#l_hm
r,21774,791329,0/80/30/52,-98/314/71/52,-507/2893/944/417,518/-203/22,0/0,885/1442/-11896,-529/262/564,1/-198/-387,#l_hm
r,21775,791369,-1/82/30/52,-151/302/78/45,-475/2863/924/437,517/-207/37,0/0,828/1350/-11882,-525/262/564,3/-214/-391,#l_hm
r,21776,791409,-1/83/30/52,-148/291/69/62,-487/2882/920/427,514/-211/51,0/0,788/1126/-11996,-543/274/518,6/-229/-393,#l_hm
r,21777,791449,-2/84/30/53,-84/301/53/102,-434/2871/982/479,513/-215/65,0/0,648/1242/-12078,-550/266/561,8/-243/-396,#l_hm
r,21778,791489,-2/85/31/53,-123/280/54/71,-471/2938/947/487,510/-218/78,0/0,752/1128/-11982,-497/237/492,11/-256/-398,#l_hm
r,21779,791529,-3/86/31/53,-82/283/69/92,-451/2955/930/508,508/-221/91,0/0,760/1232/-12132,-555/264/496,14/-269/-400,#l_hm
r,21780,791570,-3/87/31/54,-107/264/48/106,-461/2949/933/565,506/-223/103,0/0,620/1158/-11946,-495/225/494,17/-282/-401,#l_hm
r,21781,791609,-4/88/31/54,-96/232/42/86,-494/2887/893/551,503/-226/115,0/0,512/1274/-11970,-508/225/526,20/-294/-402,#l_hm
r,21782,791649,-4/89/31/54,-117/261/40/81,-424/2944/881/577,502/-227/127,0/0,646/1238/-11916,-499/222/464,24/-305/-402,#l_hm
r,21783,791690,-4/90/32/55,-116/245/38/135,-423/2932/932/556,499/-229/139,0/0,712/1196/-11898,-473/207/438,27/-316/-402,#l_hm
r,21784,791731,-5/91/32/55,-121/246/25/139,-442/2938/956/580,496/-230/150,0/0,588/1124/-11916,-490/223/437,30/-327/-402,#l_hm
r,21785,791771,-5/92/32/56,-67/222/19/137,-459/2914/921/586,495/-231/161,0/0,404/906/-11852,-458/205/412,34/-337/-402,#l_hm
r,21786,791810,-5/93/32/56,-64/241/8/157,-403/2899/908/613,492/-231/172,0/0,473/808/-11952,-481/229/350,38/-347/-401,#l_hm
r,21787,791850,-6/94/32/57,-108/225/4/156,-397/2926/897/637,491/-232/182,0/0,586/702/-11824,-454/227/264,41/-356/-400,#l_hm
r,21788,791890,-6/95/32/58,-120/214/0/139,-431/2950/863/633,488/-233/192,0/0,471/606/-11892,-488/255/248,45/-364/-400,#l_hm
r,21789,791930,-7/96/32/58,-66/194/-4/165,-397/2984/446/623,486/-234/201,0/0,350/232/-11834,-480/267/168,49/-371/-400,#l_hm
r,21790,791970,-7/96/32/59,-100/171/-9/155,-424/2977/363/622,484/-235/209,0/0,200/194/-11900,-505/280/145,53/-378/-400,#l_hm
r,21791,792010,-7/97/32/59,-86/156/-12/117,-442/2941/360/624,481/-236/217,0/0,268/178/-11766,-459/256/79,58/-384/-401,#l_hm
r,21792,792050,-8/98/32/60,-95/152/-7/137,-375/2950/366/615,480/-237/224,0/0,38/233/-11922,-494/263/93,62/-390/-402,#l_hm
r,21793,792091,-8/98/32/60,-93/165/-6/66,-451/2922/335/599,477/-239/231,0/0,-94/116/-11954,-484/251/89,67/-395/-404,#l_hm
r,21794,792131,-9/99/32/60,-88/116/-4/76,-440/2922/357/578,474/-241/236,0/0,-316/146/-11990,-484/238/106,71/-399/-407,#l_hm
r,21795,792171,-9/99/32/61,-87/98/-2/60,-429/2883/374/569,473/-243/241,0/0,-292/194/-11902,-435/222/82,76/-403/-409,#l_hm
r,21796,792205,-9/100/32/61,-117/75/-4/85,-397/2883/378/545,470/-245/246,0/0,-286/174/-11970,-489/237/40,80/-406/-412,#l_hm
r,21797,792236,-9/100/32/61,-118/88/-3/38,-445/2823/366/593,469/-247/248,0/0,-426/216/-11982,-484/226/55,82/-407/-414,#l_hm
r,21798,792270,-10/100/32/61,-118/55/-1/50,-449/2802/382/488,467/-249/251,0/0,-582/186/-11926,-472/217/67,87/-410/-418,#l_hm
r,21799,792303,-10/100/32/61,-75/61/0/42,39/2771/549/499,465/-252/253,0/0,-742/194/-11982,-480/208/82,91/-411/-422,#l_hm
r,21800,792337,-10/100/32/61,-88/42/0/16,243/2793/627/457,464/-253/254,0/0,-702/138/-11974,-459/190/66,92/-412/-424,#l_hm
r,21801,792370,-10/100/32/62,-39/16/1/0,271/2737/699/414,463/-255/255,0/0,-630/142/-12074,-481/199/52,94/-412/-426,#l_hm
r,21802,792403,-10/100/32/62,-10/0/1/-4,133/2658/702/150,463/-256/256,0/0,-710/260/-12144,-508/199/83,95/-412/-428,#l_hm
r,21803,792436,-10/100/32/61,-1/0/0/-5,70/2482/774/-104,463/-256/256,0/0,-939/248/-12162,-536/206/129,95/-412/-428,#l_hm
