r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,148257,3062639,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1376/-110/-14096,-304/56/467,-1714/-198/-232,#
r,148258,3062649,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1462/-124/-14089,-301/47/483,-1714/-198/-232,#
r,148259,3062669,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1504/-126/-14084,-297/40/495,-1714/-198/-232,#
r,148260,3062690,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1530/-117/-14062,-292/36/501,-1714/-198/-232,#
r,148261,3062710,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1538/-100/-14046,-286/29/507,-1714/-198/-232,#
r,148262,3062729,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1554/-78/-14024,-280/22/513,-1714/-198/-232,#
r,148263,3062749,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1578/-58/-13989,-273/14/518,-1714/-198/-232,#
r,148264,3062768,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1604/-46/-13958,-264/5/524,-1714/-198/-232,#
r,148265,3062789,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1636/-42/-13956,-257/-2/532,-1714/-198/-232,#
r,148266,3062809,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1671/-44/-13966,-254/-7/541,-1714/-198/-232,#
r,148267,3062829,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1695/-26/-13967,-255/-8/546,-1714/-198/-232,#
r,148268,3062849,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1695/8/-13974,-258/-8/547,-1714/-198/-232,#
r,148269,3062868,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1714/20/-13986,-259/-10/551,-1714/-198/-232,#
r,148270,3062888,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1740/30/-14003,-255/-15/553,-1714/-198/-232,#
r,148271,3062909,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1752/16/-14006,-251/-16/554,-1714/-198/-232,#
r,148272,3062929,40/73/2/72,0/0/0/0,0/0/0/0,537/205/-188,0/0,-1752/20/-14000,-249/-16/549,-1714/-198/-232,#
r,148273,3062950,40/73/2/72,-10/0/0/0,0/0/0/0,537/205/-188,0/0,-1728/-36/-13994,-250/-12/531,-1714/-198/-232,#
r,148274,3062969,40/73/2/72,-17/0/0/0,0/0/0/0,537/206/-188,0/0,-1729/-32/-14006,-261/-8/529,-1714/-198/-233,#
r,148275,3062991,40/73/2/72,-21/0/0/0,0/0/0/0,537/206/-188,0/0,-1744/-34/-14048,-282/0/526,-1714/-198/-233,#
r,148276,3063010,40/73/2/72,-27/0/0/0,0/0/0/0,537/207/-188,0/0,-1745/-48/-14048,-278/-2/526,-1714/-198/-234,#
r,148277,3063037,40/73/2/72,-20/0/0/0,0/0/0/0,537/207/-188,0/0,-1770/-68/-14020,-263/-12/532,-1715/-198/-234,#
r,148278,3063062,39/73/2/72,-30/0/0/0,0/0/0/0,536/208/-188,0/0,-1792/-50/-14039,-261/-16/550,-1715/-198/-235,#
r,148279,3063083,39/73/2/72,-33/0/0/0,0/0/0/0,536/209/-188,0/0,-1820/-26/-14042,-254/-24/564,-1715/-199/-236,#
r,148280,3063102,39/73/2/72,-29/0/0/0,0/0/0/0,536/210/-188,0/0,-1850/10/-14038,-251/-29/584,-1715/-199/-236,#
r,148281,3063122,39/73/2/72,-43/0/0/0,0/0/0/0,535/211/-188,0/0,-1837/42/-14025,-248/-30/591,-1716/-199/-237,#
r,148282,3063142,39/73/2/72,-71/0/0/0,0/0/0/0,535/212/-188,0/0,-1820/36/-14052,-248/-31/594,-1716/-199/-239,#
r,148283,3063162,39/73/2/72,-55/0/0/0,0/0/0/0,535/213/-188,0/0,-1829/10/-14056,-240/-36/596,-1716/-199/-240,#
r,148284,3063182,39/73/2/72,-58/0/0/0,0/0/0/0,534/214/-188,0/0,-1812/-6/-14056,-238/-37/590,-1717/-199/-241,#
r,148285,3063203,39/73/2/72,-48/0/0/0,0/0/0/0,534/216/-188,0/0,-1752/-32/-14022,-237/-33/572,-1717/-199/-242,#
r,148286,3063222,39/73/2/72,-85/0/0/0,0/0/0/0,534/217/-188,0/0,-1706/-42/-14010,-236/-32/567,-1718/-200/-244,#
r,148287,3063243,38/73/2/72,-76/0/0/0,0/0/0/0,534/219/-188,0/0,-1706/-64/-13992,-232/-33/567,-1718/-200/-245,#
r,148288,3063262,38/73/2/72,-90/0/0/0,0/0/0/0,533/220/-188,0/0,-1684/-120/-13975,-221/-35/559,-1719/-200/-247,#
r,148289,3063282,38/73/2/72,-61/0/0/0,0/0/0/0,533/222/-188,0/0,-1687/-152/-13956,-214/-38/555,-1719/-200/-248,#
r,148290,3063302,38/73/2/72,-91/0/0/0,0/0/0/0,532/223/-188,0/0,-1720/-138/-13960,-216/-39/566,-1720/-200/-250,#
r,148291,3063322,38/73/2/72,-63/0/0/0,0/0/0/0,531/225/-188,0/0,-1720/-100/-13966,-222/-37/574,-1721/-201/-252,#
r,148292,3063342,38/73/2/72,-84/0/0/0,0/0/0/0,531/227/-188,0/0,-1712/-124/-13964,-216/-39/566,-1721/-201/-253,#
r,148293,3063362,38/73/2/72,-115/0/0/0,0/0/0/0,530/229/-188,0/0,-1740/-117/-13980,-214/-43/576,-1722/-201/-255,#
r,148294,3063383,37/73/2/72,-68/0/0/0,0/0/0/0,529/231/-188,0/0,-1779/-110/-14016,-218/-44/589,-1722/-201/-257,#
r,148295,3063402,37/73/2/72,-115/0/0/0,0/0/0/0,529/233/-188,0/0,-1774/-104/-14024,-218/-44/589,-1723/-202/-259,#
r,148296,3063422,37/73/2/72,-74/0/0/0,0/0/0/0,529/235/-188,0/0,-1740/-98/-14006,-215/-44/583,-1724/-202/-262,#
r,148297,3063442,37/73/2/72,-120/0/0/0,0/0/0/0,528/237/-188,0/0,-1729/-102/-13994,-218/-41/582,-1725/-202/-264,#
r,148298,3063462,37/73/2/72,-97/0/0/0,0/0/0/0,527/240/-188,0/0,-1726/-80/-13982,-224/-40/583,-1726/-202/-266,#
r,148299,3063482,36/73/2/72,-114/0/0/0,0/0/0/0,526/242/-188,0/0,-1698/-70/-13964,-222/-39/575,-1726/-203/-269,#
r,148300,3063503,36/73/2/72,-125/0/0/0,0/0/0/0,525/245/-188,0/0,-1679/-84/-13950,-219/-39/568,-1727/-203/-271,#
r,148301,3063524,36/73/2/72,-135/0/0/0,0/0/0/0,524/247/-188,0/0,-1658/-116/-13936,-214/-40/565,-1728/-203/-274,#
r,148302,3063544,36/73/2/72,-112/0/0/0,0/0/0/0,523/250/-188,0/0,-1648/-116/-13946,-210/-41/563,-1729/-204/-276,#
r,148303,3063570,35/73/2/72,-154/0/0/0,0/0/0/0,523/253/-188,0/0,-1628/-102/-13950,-212/-38/564,-1730/-204/-279,#
r,148304,3063590,35/73/2/72,-105/0/0/0,0/0/0/0,521/256/-188,0/0,-1600/-86/-13942,-210/-38/561,-1731/-204/-282,#
r,148305,3063612,34/73/2/72,-119/0/0/0,0/0/0/0,519/261/-188,0/0,-1588/-60/-13902,-203/-39/558,-1733/-205/-288,#
r,148306,3063631,34/73/2/72,-153/0/0/0,0/0/0/0,518/264/-188,0/0,-1592/-46/-13886,-201/-41/562,-1734/-205/-291,#
r,148307,3063657,34/73/2/72,-159/0/0/0,0/0/0/0,517/267/-188,0/0,-1590/-56/-13860,-194/-43/553,-1735/-206/-294,#
r,148308,3063678,34/73/2/72,-169/0/0/0,0/0/0/0,516/271/-188,0/0,-1582/-58/-13839,-189/-45/546,-1736/-206/-297,#
r,148309,3063698,33/73/2/72,-167/0/0/0,0/0/0/0,514/274/-188,0/0,-1594/-46/-13828,-196/-43/553,-1737/-206/-300,#
r,148310,3063723,33/73/2/72,-145/0/0/0,0/0/0/0,513/277/-188,0/0,-1570/-44/-13789,-187/-46/535,-1739/-207/-304,#
r,148311,3063745,33/73/2/72,-166/0/0/0,0/0/0/0,512/280/-188,0/0,-1550/-46/-13748,-175/-49/525,-1740/-207/-307,#
r,148312,3063765,32/73/2/72,-156/0/0/0,0/0/0/0,511/284/-188,0/0,-1552/-34/-13744,-181/-47/528,-1741/-207/-310,#
