r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,28933,1081886,-10/43/31/57,0/2/0/1,31/1757/58/-140,409/-263/-344,0/0,816/3712/-14289,-622/267/511,-29/156/-437,#l_mh
r,28934,1081927,-10/43/31/57,0/0/0/1,19/1755/88/-69,409/-263/-344,0/0,748/3672/-14294,-618/265/518,-29/156/-437,#l_mh
r,28935,1081967,-10/43/31/57,0/0/0/1,161/1295/88/-69,409/-263/-344,0/0,704/3625/-14348,-626/266/529,-29/156/-437,#l_mh
r,28936,1082006,-10/43/31/57,0/0/0/1,161/1286/35/-54,409/-263/-344,0/0,622/3598/-14248,-602/247/539,-29/156/-437,#l_mh
r,28937,1082047,-10/43/31/57,0/0/0/1,162/1511/276/-74,409/-263/-344,0/0,374/3604/-13966,-527/189/578,-29/156/-437,#l_mh
r,28938,1082087,-10/43/31/57,2/1/7/2,384/1507/504/-54,409/-263/-344,0/0,60/3622/-13306,-392/99/645,-29/156/-437,#l_mh
r,28939,1082126,-10/43/31/57,11/12/19/2,359/1721/517/-90,409/-262/-344,0/0,-310/3572/-12760,-266/13/739,-29/155/-436,#l_mh
r,28940,1082167,-10/43/31/57,21/48/41/2,296/1756/546/-78,410/-262/-342,0/0,-544/3430/-12360,-175/-51/776,-28/153/-435,#l_mh
r,28941,1082207,-10/43/32/57,41/58/64/2,266/1840/601/-95,413/-261/-340,0/0,-634/3302/-12084,-139/-74/812,-27/150/-434,#l_mh
r,28942,1082247,-10/44/32/57,39/85/63/1,316/1920/583/-69,415/-260/-336,0/0,-690/3066/-11722,-87/-103/800,-25/144/-431,#l_mh
r,28943,1082287,-10/44/32/57,76/147/68/2,393/1917/629/-88,419/-258/-330,0/0,-692/2898/-11466,-60/-113/813,-23/136/-429,#l_mh
r,28944,1082327,-9/45/32/57,76/168/95/4,355/1977/656/230,423/-257/-322,0/0,-714/2658/-11470,-64/-107/803,-21/127/-425,#l_mh
r,28945,1082367,-9/45/33/57,109/225/116/16,400/2047/700/223,428/-255/-313,0/0,-696/2374/-11624,-136/-56/788,-18/115/-421,#l_mh
r,28946,1082407,-9/46/33/57,115/219/142/28,441/2174/712/285,434/-252/-303,0/0,-634/2154/-11798,-197/-20/773,-16/102/-416,#l_mh
r,28947,1082447,-8/47/34/57,124/261/149/52,390/2189/727/260,441/-248/-292,0/0,-862/2124/-11602,-153/-58/872,-13/87/-410,#l_mh
r,28948,1082487,-8/48/34/58,143/256/152/46,446/2299/793/324,448/-244/-279,0/0,-1130/1644/-12148,-341/55/863,-10/72/-403,#l_mh
r,28949,1082527,-7/50/35/58,166/270/148/71,435/2294/848/341,456/-238/-266,0/0,-1182/1816/-12116,-361/51/923,-7/56/-394,#l_mh
r,28950,1082567,-7/51/35/58,181/302/138/77,508/2339/839/396,463/-231/-252,0/0,-847/1679/-11970,-343/51/805,-4/38/-383,#l_mh
r,28951,1082606,-6/52/36/59,167/301/161/117,544/2354/823/387,472/-223/-238,0/0,-724/1514/-11986,-378/77/759,-2/20/-372,#l_mh
r,28952,1082647,-5/53/37/59,177/312/115/111,521/2451/912/443,480/-214/-223,0/0,-808/1308/-12034,-430/113/756,0/2/-360,#l_mh
r,28953,1082686,-4/54/37/60,191/312/164/135,533/2490/948/442,487/-204/-208,0/0,-788/1318/-11968,-456/132/759,1/-15/-347,#l_mh
