r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,24315,885878,16/43/52/34,-87/0/0/0,-400/1510/278/-229,426/-133/-253,0/0,-516/1576/-13434,-677/272/406,-13/-47/-395,#l_hm
r,24316,885918,16/43/52/34,-55/0/0/0,-374/1512/276/-231,425/-136/-253,0/0,-632/1592/-13288,-647/245/435,-13/-47/-397,#l_hm
r,24317,885958,16/43/52/34,-60/0/0/0,-390/1514/275/-235,425/-138/-253,0/0,-724/1640/-13296,-687/257/461,-13/-48/-400,#l_hm
r,24318,885998,15/43/52/34,-38/0/0/0,-371/1514/277/-232,425/-139/-253,0/0,-914/1678/-13050,-677/241/503,-13/-48/-402,#l_hm
r,24319,886039,15/43/52/34,-49/0/0/0,-346/1509/278/-228,425/-141/-253,0/0,-1086/1952/-12660,-640/205/566,-13/-48/-404,#l_hm
r,24320,886079,15/43/52/34,-15/1/0/0,-340/1514/278/-228,424/-142/-253,0/0,-1334/2178/-12242,-584/152/634,-12/-48/-405,#l_hm
r,24321,886119,15/43/52/34,-10/7/0/0,-285/1725/277/-232,424/-142/-252,0/0,-1418/2296/-11924,-556/128/662,-12/-48/-405,#l_hm
r,24322,886158,15/43/52/34,1/17/0/0,-252/1760/277/-231,425/-142/-252,0/0,-1456/2220/-11784,-546/121/656,-13/-49/-405,#l_hm
r,24323,886198,15/44/52/34,4/32/0/0,223/1789/348/-229,425/-142/-251,0/0,-1436/2142/-11540,-505/105/667,-13/-50/-405,#l_hm
r,24324,886238,15/44/52/34,5/76/4/0,248/1812/595/-232,425/-142/-249,0/0,-1468/2142/-11280,-467/90/702,-14/-52/-405,#l_hm
r,24325,886279,15/44/52/34,8/61/5/0,237/1835/606/-229,426/-141/-247,0/0,-1390/2028/-11068,-437/90/697,-14/-55/-404,#l_hm
r,24326,886313,15/44/52/34,23/121/-1/0,255/1977/362/-233,428/-140/-244,0/0,-1418/1890/-10828,-382/66/718,-15/-58/-404,#l_hm
r,24327,886352,15/45/52/34,61/141/-2/0,281/2027/113/-64,430/-138/-241,0/0,-1564/1590/-10874,-415/98/718,-17/-63/-402,#l_hm
r,24328,886392,15/46/52/34,40/164/-2/13,289/1979/74/252,432/-136/-236,0/0,-1532/1700/-10810,-411/99/746,-19/-68/-399,#l_hm
r,24329,886432,16/46/52/35,68/163/0/17,371/2038/107/264,436/-133/-231,0/0,-1016/1606/-10578,-320/60/610,-21/-74/-396,#l_hm
