r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,17763,646252,21/89/56/65,0/0/0/0,-242/2404/623/136,479/66/226,0/0,-562/-1992/-11354,-117/63/298,-263/-492/82,#l_hm
r,17764,646292,21/89/56/65,0/0/0/0,-241/2404/622/137,479/66/226,0/0,-558/-1942/-11330,-113/60/302,-263/-492/82,#l_hm
r,17765,646325,21/89/56/65,0/0/0/0,-242/2402/621/133,479/66/226,0/0,-538/-1890/-11354,-116/60/308,-263/-492/82,#l_hm
r,17766,646358,21/89/56/65,0/0/0/0,-242/2401/622/134,479/66/226,0/0,-492/-1848/-11346,-110/56/311,-263/-492/82,#l_hm
r,17767,646393,21/89/56/65,0/0/0/0,-245/2403/619/133,479/66/226,0/0,-414/-1800/-11330,-101/53/301,-263/-492/82,#l_hm
r,17768,646426,21/89/56/65,0/0/0/0,-244/2398/621/133,479/66/226,0/0,-312/-1678/-11274,-80/43/300,-263/-492/82,#l_hm
r,17769,646466,21/89/56/65,0/0/0/0,-243/2403/621/134,479/66/226,0/0,-117/-1456/-11084,-42/25/303,-263/-492/82,#l_hm
r,17770,646505,21/89/56/65,0/0/1/0,-243/2403/776/137,479/66/226,0/0,-34/-1328/-10926,0/4/298,-263/-492/82,#l_hm
r,17771,646545,21/89/56/65,0/0/7/0,-244/2405/864/135,479/66/226,0/0,42/-1356/-10848,9/10/269,-263/-492/82,#l_hm
r,17772,646585,21/89/56/65,0/0/0/0,-245/2402/868/137,479/66/226,0/0,100/-1460/-10714,47/1/222,-263/-492/82,#l_hm
r,17773,646624,21/89/56/65,0/0/0/0,-239/2404/713/136,479/66/226,0/0,202/-1522/-10748,41/17/178,-263/-492/82,#l_hm
r,17774,646659,21/89/56/65,-12/0/0/-1,-223/2400/457/143,479/66/226,0/0,658/-1708/-10818,37/39/39,-263/-492/82,#l_hm
r,17775,646698,21/89/56/65,-35/0/0/-2,-249/2405/466/-88,479/65/226,0/0,618/-1596/-10850,38/37/85,-262/-492/80,#l_hm
r,17776,646738,21/89/56/65,-61/0/0/-7,-328/2403/464/-122,479/63/226,0/0,308/-1718/-11100,-47/87/110,-260/-493/77,#l_hm
r,17777,646779,20/89/56/65,-35/0/1/-9,-352/2403/470/-133,479/61/225,0/0,162/-1606/-11006,-34/74/173,-258/-494/74,#l_hm
r,17778,646813,20/89/56/65,-46/0/4/-3,-312/2403/542/-94,480/59/225,0/0,220/-1810/-11078,-69/105/109,-256/-495/71,#l_hm
r,17779,646846,20/89/56/65,-45/0/-2/-5,-358/2404/724/-90,480/58/225,0/0,248/-1936/-11224,-99/128/58,-255/-495/70,#l_hm
r,17780,646886,20/89/56/65,-41/0/-2/-7,-347/2402/706/-105,480/56/225,0/0,444/-1904/-11266,-108/139/27,-252/-496/66,#l_hm
r,17781,646926,20/89/56/65,-74/0/-2/-11,-343/2401/716/-116,480/53/225,0/0,584/-2122/-11424,-137/164/-57,-249/-497/62,#l_hm
r,17782,646965,19/89/56/65,-89/0/-5/-14,-400/2404/716/-135,480/49/225,0/0,266/-1952/-11678,-205/192/48,-245/-499/56,#l_hm
r,17783,647006,19/89/56/65,-81/0/-3/-16,-416/2406/717/-127,480/45/225,0/0,172/-2070/-11832,-227/202/41,-241/-500/50,#l_hm
r,17784,647046,19/89/56/65,-101/0/-2/-29,-365/2404/718/-154,480/41/225,0/0,152/-2012/-11980,-258/214/65,-237/-502/44,#l_hm
r,17785,647086,18/89/56/64,-99/-4/-1/-45,-380/2178/835/-185,481/36/224,0/0,312/-2048/-12192,-301/240/9,-233/-503/36,#l_hm
r,17786,647127,18/89/56/64,-129/-7/-2/-39,-424/2148/608/-161,481/31/224,0/0,228/-1808/-12278,-323/236/70,-228/-505/28,#l_hm
r,17787,647166,17/89/56/64,-118/-8/-1/-65,-414/2170/607/-194,481/25/223,0/0,122/-1918/-12542,-392/270/67,-222/-506/19,#l_hm
r,17788,647206,17/88/56/64,-128/-14/-2/-45,-469/2150/386/-217,482/20/222,0/0,-50/-1864/-12716,-430/278/121,-216/-507/9,#l_hm
r,17789,647247,16/88/56/64,-85/-23/-4/-52,-460/2103/427/-219,482/14/220,0/0,-86/-1754/-12912,-495/305/137,-210/-508/0,#l_hm
r,17790,647286,16/88/56/63,-118/-23/-11/-54,-396/2165/402/-220,483/8/219,0/0,-110/-1814/-12970,-492/295/124,-204/-508/-10,#l_hm
r,17791,647327,15/88/55/63,-77/-37/-22/-49,-465/2155/306/-234,484/3/217,0/0,-198/-1721/-13230,-560/320/171,-198/-508/-21,#l_hm
r,17792,647366,15/88/55/63,-114/-36/-25/-73,-461/2030/276/-257,485/-2/214,0/0,-330/-1742/-13266,-548/303/190,-191/-507/-31,#l_hm
r,17793,647407,15/88/55/62,-74/-57/-48/-55,-450/2014/321/-272,485/-7/211,0/0,-434/-1516/-13375,-580/306/270,-184/-505/-42,#l_hm
r,17794,647447,14/87/55/62,-60/-57/-43/-90,-408/2080/257/-250,487/-11/207,0/0,-400/-1678/-13322,-547/288/229,-177/-501/-53,#l_hm
r,17795,647486,14/87/55/62,-60/-99/-81/-84,-385/1969/240/-244,489/-16/202,0/0,-473/-1572/-13372,-558/287/275,-170/-496/-64,#l_hm
r,17796,647526,14/87/54/61,-85/-141/-100/-60,-388/1953/256/-256,491/-19/196,0/0,-440/-1614/-13336,-524/264/244,-163/-489/-74,#l_hm
r,17797,647567,14/86/54/61,-39/-103/-100/-76,-422/1903/212/-278,493/-22/189,0/0,-572/-1386/-13414,-531/246/332,-155/-481/-84,#l_hm
r,17798,647607,13/86/54/61,-34/-165/-125/-78,-392/1938/158/-276,496/-25/181,0/0,-622/-1104/-13084,-427/167/374,-148/-472/-94,#l_hm
r,17799,647647,13/85/53/60,-21/-153/-133/-74,-333/1895/196/-275,499/-26/173,0/0,-712/-843/-13030,-432/147/423,-142/-463/-102,#l_hm
r,17800,647681,13/84/53/60,-10/-124/-131/-43,-298/1940/190/-255,502/-28/165,0/0,-788/-806/-12932,-393/109/435,-136/-453/-109,#l_hm
r,17801,647715,13/84/52/60,1/-164/-124/-34,-261/1924/126/-236,504/-28/157,0/0,-824/-744/-12830,-363/89/447,-131/-442/-115,#l_hm
r,17802,647748,13/83/52/60,0/-136/-152/-38,-81/1869/166/-241,506/-28/153,0/0,-897/-526/-12712,-345/71/501,-128/-437/-118,#l_hm
r,17803,647782,13/83/51/60,30/-147/-126/-31,255/1926/122/-165,508/-28/145,0/0,-1016/-586/-12404,-262/21/508,-124/-426/-122,#l_hm
r,17804,647815,13/82/51/60,38/-157/-132/-8,270/1896/148/-160,511/-26/138,0/0,-1462/-720/-12482,-291/30/583,-120/-415/-124,#l_hm
r,17805,647855,14/82/50/60,73/-158/-125/3,337/1965/125/125,513/-23/130,0/0,-1346/-742/-12606,-296/42/525,-118/-404/-124,#l_hm
r,17806,647897,14/81/50/60,59/-146/-133/14,403/1915/149/377,516/-19/123,0/0,-1126/-466/-12512,-256/13/526,-116/-393/-122,#l_hm
r,17807,647936,14/81/49/60,76/-94/-94/33,405/1901/164/459,518/-15/116,0/0,-924/-888/-12596,-254/30/375,-114/-383/-121,#l_hm
r,17808,647977,14/80/49/60,79/-102/-124/24,345/1877/80/437,520/-12/109,0/0,-1120/-596/-12538,-227/8/500,-112/-373/-119,#l_hm
r,17809,648017,15/80/48/60,70/-121/-122/23,406/1816/162/418,523/-8/103,0/0,-1170/-640/-12390,-182/-18/485,-110/-364/-117,#l_hm
r,17810,648056,15/79/48/60,79/-90/-109/40,402/1844/157/446,524/-3/97,0/0,-1428/-622/-12466,-207/-17/546,-109/-355/-114,#l_hm
r,17811,648098,15/79/47/60,131/-118/-116/42,421/1960/168/439,526/2/92,0/0,-1384/-668/-12334,-163/-42/516,-108/-346/-109,#l_hm
