r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,17367,630973,88/27/65/82,0/0/0/0,228/1235/490/-245,65/481/-320,0/0,-190/-330/-14314,-622/230/202,-18/0/795,#l_mj
r,17368,631007,88/27/65/82,0/0/0/0,231/1233/486/-246,65/481/-320,0/0,-188/-346/-14322,-622/230/201,-18/0/795,#l_mj
r,17369,631040,88/27/65/82,0/0/0/0,229/1235/487/-243,65/481/-320,0/0,-182/-340/-14302,-620/229/202,-18/0/795,#l_mj
r,17370,631079,88/27/65/82,0/0/0/0,228/1234/487/-241,65/481/-320,0/0,-186/-330/-14314,-622/229/203,-18/0/795,#l_mj
r,17371,631119,88/27/65/82,0/0/0/0,226/1233/486/-242,65/481/-320,0/0,-186/-326/-14346,-626/231/204,-18/0/795,#l_mj
r,17372,631159,88/27/65/82,0/0/0/0,235/1237/488/-244,65/481/-320,0/0,-180/-368/-14328,-621/233/195,-18/0/795,#l_mj
r,17373,631199,88/27/65/82,0/0/0/0,228/1234/487/-240,65/481/-320,0/0,-174/-426/-14270,-614/234/162,-18/0/795,#l_mj
r,17374,631240,88/27/65/82,0/0/0/0,229/1236/485/-239,66/481/-320,0/0,-160/-469/-14294,-621/242/110,-18/0/795,#l_mj
r,17375,631280,88/27/65/82,-2/0/0/-7,137/1237/486/-230,66/481/-320,0/0,-142/-520/-14292,-629/250/49,-18/0/795,#l_mj
r,17376,631321,88/27/65/82,-11/0/0/-10,-240/1235/488/-273,66/480/-320,0/0,-214/-534/-14280,-623/245/25,-18/0/794,#l_mj
r,17377,631360,88/27/65/82,-19/0/0/-21,-306/1236/486/-265,67/480/-320,0/0,-266/-634/-14262,-627/251/7,-18/0/793,#l_mj
r,17378,631400,88/27/65/81,-25/0/0/-30,-254/1233/485/-324,69/480/-320,0/0,-266/-708/-14225,-618/250/-11,-18/0/790,#l_mj
r,17379,631440,87/27/65/81,-40/0/0/-46,-313/1234/487/-291,70/480/-320,0/0,-206/-720/-14244,-618/251/-13,-18/0/787,#l_mj
r,17380,631481,87/27/65/81,-49/0/0/-58,-296/1240/488/-323,73/479/-320,0/0,-134/-696/-14248,-611/249/-1,-18/0/783,#l_mj
r,17381,631522,87/27/65/81,-45/0/0/-55,-284/1235/486/-356,76/479/-320,0/0,-120/-744/-14288,-604/242/11,-18/0/778,#l_mj
r,17382,631561,87/27/65/80,-73/0/0/-79,-334/1233/487/-365,79/478/-320,0/0,-148/-782/-14322,-594/234/30,-18/-1/772,#l_mj
r,17383,631602,87/27/65/80,-86/0/0/-109,-356/1236/488/-396,83/477/-320,0/0,-170/-804/-14312,-585/227/34,-18/-1/765,#l_mj
r,17384,631641,86/27/65/80,-55/0/0/-134,-370/1238/486/-422,87/476/-320,0/0,-192/-808/-14262,-566/214/47,-18/-1/758,#l_mj
r,17385,631681,86/27/65/79,-83/0/0/-146,-358/1237/490/-440,92/475/-320,0/0,-178/-858/-14238,-554/206/38,-18/-1/749,#l_mj
r,17386,631722,86/27/65/78,-90/0/0/-157,-416/1233/433/-447,97/473/-320,0/0,-192/-866/-14167,-532/190/46,-18/-1/740,#l_mj
r,17387,631763,85/27/65/78,-95/0/0/-169,-422/1235/412/-486,103/471/-320,0/0,-170/-847/-14142,-524/186/50,-18/-1/729,#l_mj
r,17388,631802,85/27/65/77,-102/0/0/-166,-415/1236/413/-484,109/469/-320,0/0,-228/-866/-14070,-512/178/73,-18/-1/718,#l_mj
r,17389,631843,84/27/65/76,-125/0/0/-203,-429/1236/410/-497,115/467/-320,0/0,-288/-950/-14002,-508/179/79,-18/-1/706,#l_mj
r,17390,631882,84/27/65/76,-153/0/0/-196,-449/1237/410/-535,122/464/-320,0/0,-334/-1002/-13924,-501/179/99,-18/-2/693,#l_mj
r,17391,631923,83/27/65/75,-121/0/0/-248,-434/1170/412/-519,130/461/-320,0/0,-316/-989/-13788,-476/168/101,-18/-2/679,#l_mj
r,17392,631962,83/27/65/74,-153/0/0/-219,-463/1168/413/-524,137/458/-320,0/0,-352/-1004/-13756,-480/173/139,-18/-2/665,#l_mj
r,17393,632003,82/27/65/73,-144/0/0/-238,-469/1168/410/-549,145/455/-320,0/0,-404/-1154/-13739,-477/177/132,-18/-2/650,#l_mj
r,17394,632043,82/27/65/72,-140/0/0/-248,-492/1167/413/-551,153/451/-320,0/0,-378/-1266/-13632,-454/171/132,-18/-2/634,#l_mj
r,17395,632082,81/27/65/71,-130/0/0/-289,-472/1168/411/-547,161/446/-320,0/0,-280/-1376/-13496,-436/171/120,-18/-2/618,#l_mj
