r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,111144,2298166,12/34/46/75,0/5/-1/80,0/0/0/0,327/391/-325,0/0,-298/426/-13916,-501/251/367,-1785/-167/-498,#
r,111145,2298187,12/34/46/75,0/9/0/63,0/0/0/0,328/390/-325,0/0,-330/380/-13916,-505/254/367,-1784/-167/-497,#
r,111146,2298208,12/34/46/76,0/8/0/57,0/0/0/0,329/390/-325,0/0,-342/330/-13858,-484/244/366,-1784/-166/-496,#
r,111147,2298227,12/34/46/76,0/8/0/60,0/0/0/0,329/389/-325,0/0,-342/292/-13853,-487/247/361,-1784/-166/-494,#
r,111148,2298247,12/34/46/76,0/13/1/98,0/0/0/0,330/389/-325,0/0,-360/228/-13862,-490/252/352,-1783/-166/-493,#
r,111149,2298267,12/34/46/76,0/8/0/86,0/0/0/0,331/388/-325,0/0,-372/194/-13889,-507/262/349,-1783/-165/-491,#
r,111150,2298288,12/34/46/76,0/9/0/77,0/0/0/0,332/388/-324,0/0,-406/120/-13898,-513/267/346,-1783/-165/-489,#
r,111151,2298308,12/34/46/76,0/5/1/79,0/0/0/0,332/387/-324,0/0,-438/22/-13902,-515/270/341,-1782/-165/-488,#
r,111152,2298327,12/34/46/76,0/0/0/80,0/0/0/0,333/386/-324,0/0,-456/-98/-13922,-520/274/325,-1782/-164/-486,#
r,111153,2298347,12/34/46/77,0/-2/0/102,0/0/0/0,334/386/-324,0/0,-464/-166/-13944,-522/282/316,-1782/-164/-484,#
r,111154,2298367,12/34/46/77,0/-5/0/115,0/0/0/0,334/385/-325,0/0,-464/-226/-13936,-521/284/305,-1782/-164/-482,#
r,111155,2298387,12/34/46/77,0/-2/0/129,0/0/0/0,335/384/-325,0/0,-482/-294/-13922,-515/282/300,-1781/-164/-480,#
r,111156,2298407,12/34/46/77,0/0/0/76,0/0/0/0,336/383/-325,0/0,-508/-374/-13934,-517/286/296,-1781/-163/-478,#
r,111157,2298427,12/34/46/78,0/0/0/131,0/0/0/0,338/382/-325,0/0,-546/-466/-13922,-506/282/289,-1781/-163/-475,#
r,111158,2298447,12/34/46/78,1/0/0/111,0/0/0/0,338/381/-325,0/0,-574/-564/-13900,-492/277/279,-1780/-163/-473,#
r,111159,2298467,12/34/46/78,1/0/0/108,0/0/0/0,339/380/-325,0/0,-594/-640/-13856,-472/268/278,-1780/-163/-470,#
r,111160,2298487,12/34/46/78,11/0/0/152,0/0/0/0,340/379/-325,0/0,-596/-670/-13792,-456/261/275,-1779/-162/-468,#
r,111161,2298507,12/34/46/79,12/0/0/149,0/0/0/0,342/377/-325,0/0,-578/-712/-13725,-444/256/270,-1779/-162/-465,#
r,111162,2298528,12/34/46/79,12/0/0/137,0/0/0/0,343/376/-325,0/0,-570/-738/-13660,-427/247/271,-1778/-161/-461,#
r,111163,2298547,12/34/46/79,12/0/0/163,0/0/0/0,344/374/-325,0/0,-562/-774/-13582,-413/241/273,-1778/-161/-458,#
