r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,24966,515939,31/26/39/90,0/8/0/2,0/0/0/0,355/-249/-443,0/0,66/1464/-14160,-643/276/444,1768/-272/297,# ny
r,24967,515959,31/26/39/90,0/14/0/-2,0/0/0/0,355/-249/-443,0/0,72/1464/-14152,-654/282/440,1768/-272/297,# ny
r,24968,515978,31/26/39/90,0/40/0/2,0/0/0/0,356/-249/-443,0/0,40/1420/-14103,-647/280/437,1768/-271/297,# ny
r,24969,515999,31/26/39/90,0/43/1/-3,0/0/0/0,356/-249/-442,0/0,-2/1382/-14034,-633/271/447,1768/-271/297,# ny
r,24970,516020,31/27/39/90,0/26/0/2,0/0/0/0,356/-250/-442,0/0,-32/1362/-13952,-621/264/449,1769/-270/297,# ny
r,24971,516040,31/27/39/90,0/39/0/-3,0/0/0/0,357/-250/-441,0/0,-2/1442/-13848,-602/254/451,1769/-270/297,# ny
r,24972,516060,31/27/39/90,0/54/0/2,0/0/0/0,357/-250/-440,0/0,32/1552/-13664,-565/233/453,1770/-269/297,# ny
r,24973,516080,31/27/39/90,0/43/1/-2,0/0/0/0,358/-251/-440,0/0,58/1642/-13496,-561/212/465,1770/-268/297,# ny
r,24974,516100,31/27/39/90,0/54/-1/2,0/0/0/0,359/-251/-439,0/0,66/1679/-13366,-505/195/471,1771/-267/297,# ny
r,24975,516120,31/27/39/90,0/65/3/-2,0/0/0/0,360/-252/-437,0/0,62/1644/-13324,-491/190/467,1772/-266/297,# ny
r,24976,516139,31/27/39/90,0/69/-1/2,0/0/0/0,360/-252/-436,0/0,56/1568/-13300,-488/191/459,1772/-265/297,# ny
r,24977,516160,31/27/39/90,0/92/4/-2,0/0/0/0,361/-253/-435,0/0,24/1524/-13344,-507/201/464,1773/-263/296,# ny
r,24978,516180,31/28/39/90,0/93/-2/2,0/0/0/0,362/-254/-433,0/0,22/1482/-13222,-486/193/453,1774/-262/296,# ny
r,24979,516199,31/28/39/90,0/116/5/-2,0/0/0/0,363/-254/-431,0/0,44/1510/-13086,-465/182/453,1775/-260/296,# ny
