r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,24604,508533,31/27/45/90,0/0/0/-1,0/0/0/0,371/-261/-396,0/0,-432/770/-15072,-774/340/449,-1792/-209/296,# ny
r,24605,508553,31/27/45/90,0/0/0/1,0/0/0/0,371/-261/-396,0/0,-342/835/-14989,-761/336/444,-1792/-209/296,# ny
r,24606,508574,31/27/45/90,0/0/0/-2,0/0/0/0,371/-261/-396,0/0,-284/874/-14834,-734/324/444,-1792/-209/296,# ny
r,24607,508594,31/27/45/90,0/0/0/1,0/0/0/0,371/-261/-396,0/0,-196/954/-14672,-709/314/435,-1792/-209/296,# ny
r,24608,508614,31/27/45/90,0/0/0/-2,0/0/0/0,371/-261/-396,0/0,-105/1110/-14466,-698/309/439,-1792/-209/296,# ny
r,24609,508634,31/27/45/90,0/0/0/1,0/0/0/0,371/-261/-396,0/0,-44/1272/-14144,-657/284/457,-1792/-209/296,# ny
r,24610,508653,31/27/45/90,0/2/0/0,0/0/0/0,371/-261/-396,0/0,22/1402/-13816,-603/256/466,-1792/-209/296,# ny
r,24611,508673,31/27/45/90,0/6/0/1,0/0/0/0,371/-261/-396,0/0,84/1524/-13506,-543/224/457,-1792/-209/296,# ny
r,24612,508694,31/27/45/90,0/23/0/0,0/0/0/0,372/-261/-396,0/0,134/1728/-13248,-522/207/476,-1792/-209/296,# ny
r,24613,508714,31/28/45/90,0/38/0/1,0/0/0/0,372/-261/-395,0/0,154/1860/-12996,-490/184/492,-1792/-208/296,# ny
r,24614,508733,31/28/45/90,0/46/0/0,0/0/0/0,373/-262/-394,0/0,134/1832/-12812,-463/170/487,-1791/-207/296,# ny
r,24615,508754,31/28/45/90,0/54/0/0,0/0/0/0,373/-262/-393,0/0,112/1798/-12702,-453/165/487,-1790/-206/296,# ny
r,24616,508774,31/28/45/90,0/86/0/-4,0/0/0/0,374/-263/-392,0/0,48/1778/-12498,-421/148/501,-1789/-205/296,# ny
r,24617,508793,31/28/45/90,0/120/0/0,0/0/0/0,376/-263/-390,0/0,-10/1698/-12268,-372/123/493,-1788/-203/296,# ny
r,24618,508814,31/28/45/90,0/108/0/0,0/0/0/0,376/-264/-388,0/0,-26/1670/-12090,-349/109/488,-1787/-201/296,# ny
r,24619,508834,31/29/45/90,0/147/0/-1,0/0/0/0,378/-265/-385,0/0,-70/1668/-11898,-323/93/502,-1786/-198/296,# ny
r,24620,508853,31/29/45/90,0/187/0/0,0/0/0/0,380/-266/-382,0/0,-92/1608/-11702,-289/75/492,-1784/-196/296,# ny
r,24621,508874,31/29/45/90,0/197/0/0,0/0/0/0,381/-268/-379,0/0,-126/1546/-11636,-299/83/480,-1782/-193/296,# ny
r,24622,508894,31/30/45/90,0/200/0/0,0/0/0/0,383/-269/-375,0/0,-184/1508/-11560,-298/81/487,-1780/-189/296,# ny
r,24623,508913,31/30/45/90,0/216/0/0,0/0/0/0,386/-270/-371,0/0,-262/1480/-11406,-281/70/498,-1778/-185/296,# ny
r,24624,508934,31/31/45/90,0/277/0/0,0/0/0/0,387/-272/-367,0/0,-282/1488/-11308,-283/71/493,-1775/-181/296,# ny
r,24625,508954,31/31/45/90,0/291/0/0,0/0/0/0,390/-274/-362,0/0,-358/1494/-11166,-267/58/509,-1772/-176/297,# ny
r,24626,508974,31/32/45/90,0/308/0/0,0/0/0/0,392/-276/-357,0/0,-467/1486/-11018,-239/35/522,-1769/-171/297,# ny
r,24627,508994,31/32/45/90,0/327/0/0,0/0/0/0,396/-278/-351,0/0,-568/1462/-10916,-241/35/529,-1766/-166/297,# ny
r,24628,509014,31/33/45/90,0/346/0/2,0/0/0/0,398/-280/-345,0/0,-688/1388/-10866,-270/51/528,-1763/-160/298,# ny
r,24629,509034,31/34/45/90,0/374/0/0,0/0/0/0,402/-282/-338,0/0,-822/1294/-10722,-244/35/537,-1759/-154/298,# ny
r,24630,509055,31/35/45/90,0/393/0/1,0/0/0/0,404/-285/-331,0/0,-935/1234/-10670,-260/40/549,-1755/-148/299,# ny
