r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,95617,1975109,5/40/51/63,0/0/1/0,0/0/0/0,476/117/-234,0/0,-1384/-194/-14810,-617/244/600,-1692/57/-208,#
r,95618,1975129,5/40/51/63,0/0/-4/0,0/0/0/0,476/117/-234,0/0,-1392/-174/-14766,-620/246/599,-1692/57/-208,#
r,95619,1975151,5/40/51/63,0/0/-1/0,0/0/0/0,476/117/-234,0/0,-1392/-172/-14717,-621/248/595,-1692/57/-208,#
r,95620,1975175,5/40/51/63,0/0/1/0,0/0/0/0,476/117/-234,0/0,-1384/-174/-14696,-625/251/592,-1692/57/-208,#
r,95621,1975196,5/40/51/63,0/0/-1/0,0/0/0/0,476/117/-234,0/0,-1380/-182/-14667,-621/251/587,-1692/57/-208,#
r,95622,1975218,5/40/51/63,0/0/5/0,0/0/0/0,476/117/-234,0/0,-1384/-172/-14672,-632/256/587,-1692/57/-208,#
r,95623,1975238,5/40/51/63,0/0/-5/0,0/0/0/0,476/117/-234,0/0,-1386/-178/-14644,-620/251/581,-1692/57/-208,#
r,95624,1975262,5/40/51/63,0/0/4/0,0/0/0/0,476/117/-234,0/0,-1366/-158/-14674,-641/265/576,-1692/57/-208,#
r,95625,1975284,5/40/51/63,0/0/-5/0,0/0/0/0,476/117/-234,0/0,-1320/-146/-14652,-643/272/565,-1692/57/-208,#
r,95626,1975303,5/40/51/63,0/0/5/0,0/0/0/0,476/117/-234,0/0,-1278/-122/-14675,-659/284/560,-1692/57/-208,#
r,95627,1975329,5/40/51/63,0/0/-3/0,0/0/0/0,476/117/-234,0/0,-1242/-117/-14646,-657/288/543,-1692/57/-208,#
r,95628,1975349,5/40/51/63,0/0/4/0,0/0/0/0,476/117/-234,0/0,-1174/-92/-14686,-680/308/519,-1692/57/-208,#
r,95629,1975370,5/40/51/63,0/0/-1/0,0/0/0/0,476/117/-234,0/0,-1132/-76/-14714,-697/322/496,-1692/57/-208,#
r,95630,1975389,5/40/51/63,0/0/0/0,0/0/0/0,476/117/-234,0/0,-1086/-38/-14766,-723/342/484,-1692/57/-208,#
r,95631,1975410,5/40/51/63,0/0/-1/0,0/0/0/0,476/117/-234,0/0,-1046/-28/-14739,-716/345/464,-1692/57/-208,#
r,95632,1975430,5/40/51/63,0/0/1/0,0/0/0/0,476/117/-234,0/0,-970/-8/-14762,-742/371/433,-1692/57/-208,#
r,95633,1975457,5/40/51/63,0/0/1/-2,0/0/0/0,476/117/-234,0/0,-897/0/-14778,-780/410/389,-1692/57/-209,#
