r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,31072,638578,16/107/0/82,0/0/4/0,0/0/0/0,463/386/195,0/0,-2188/-1260/-15117,-424/142/532,-1625/64/-419,#
r,31073,638600,16/107/0/82,0/0/1/0,0/0/0/0,463/386/195,0/0,-2176/-1266/-15120,-414/136/531,-1625/64/-419,#
r,31074,638619,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2164/-1250/-15103,-411/135/530,-1625/64/-419,#
r,31075,638639,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2142/-1276/-15100,-401/130/525,-1625/64/-419,#
r,31076,638659,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2134/-1294/-15089,-400/131/524,-1625/64/-419,#
r,31077,638679,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2124/-1296/-15092,-402/133/520,-1625/64/-419,#
r,31078,638699,16/107/0/82,0/0/-1/0,0/0/0/0,463/386/195,0/0,-2106/-1312/-15067,-396/132/513,-1625/64/-419,#
r,31079,638719,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2096/-1300/-15048,-395/134/506,-1625/64/-419,#
r,31080,638739,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2084/-1298/-15025,-390/132/497,-1625/64/-419,#
r,31081,638764,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2076/-1304/-15003,-389/133/491,-1625/64/-419,#
r,31082,638787,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2058/-1334/-14964,-371/127/479,-1625/64/-419,#
r,31083,638814,16/107/0/82,0/0/0/0,0/0/0/0,463/386/195,0/0,-2024/-1424/-14912,-356/127/444,-1625/64/-419,#
r,31084,638834,16/107/0/82,3/0/0/0,0/0/0/0,463/386/195,0/0,-2004/-1424/-14922,-375/142/436,-1625/64/-419,#
r,31085,638853,16/107/0/82,2/0/0/0,0/0/0/0,463/386/195,0/0,-1979/-1426/-14853,-359/136/429,-1625/64/-418,#
r,31086,638874,16/107/0/82,1/0/0/0,0/0/0/0,464/386/195,0/0,-1924/-1452/-14782,-335/131/413,-1625/64/-418,#
r,31087,638894,16/107/0/82,6/0/0/0,0/0/0/0,464/386/195,0/0,-1844/-1470/-14770,-319/132/379,-1625/64/-418,#
r,31088,638915,16/107/0/82,7/0/0/1,0/0/0/0,464/386/195,0/0,-1787/-1444/-14808,-312/131/359,-1625/64/-418,#
