r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,41374,851120,67/51/57/55,0/0/0/-5,0/0/0/0,353/-413/-111,0/0,-1490/-744/-13588,-582/224/456,-1544/3/338,#
r,41375,851140,67/51/57/55,0/0/0/-2,0/0/0/0,353/-413/-111,0/0,-1500/-772/-13580,-576/220/451,-1544/3/338,#
r,41376,851159,67/51/57/55,0/0/0/-4,0/0/0/0,353/-413/-111,0/0,-1492/-818/-13572,-567/218/434,-1544/3/338,#
r,41377,851180,67/51/57/55,0/0/0/-2,0/0/0/0,353/-413/-111,0/0,-1482/-812/-13575,-566/218/430,-1544/3/338,#
r,41378,851200,67/51/57/55,0/0/0/-2,0/0/0/0,353/-413/-111,0/0,-1474/-794/-13582,-570/218/441,-1544/3/338,#
r,41379,851220,67/51/57/55,0/0/0/-2,0/0/0/0,353/-412/-111,0/0,-1460/-768/-13572,-569/218/437,-1544/3/338,#
r,41380,851240,67/51/57/55,0/0/0/-2,0/0/0/0,353/-412/-111,0/0,-1446/-780/-13550,-564/218/428,-1543/3/337,#
r,41381,851260,67/51/57/55,0/0/0/-8,0/0/0/0,353/-412/-111,0/0,-1440/-776/-13546,-565/218/427,-1543/3/337,#
r,41382,851280,67/51/57/55,0/0/0/-11,0/0/0/0,353/-412/-111,0/0,-1450/-768/-13572,-570/219/440,-1543/3/337,#
r,41383,851300,67/51/57/55,0/0/0/-8,0/0/0/0,353/-412/-111,0/0,-1472/-748/-13586,-574/220/451,-1543/3/337,#
r,41384,851320,67/51/57/55,0/0/0/-3,0/0/0/0,353/-412/-111,0/0,-1464/-764/-13566,-571/221/436,-1543/3/337,#
r,41385,851340,67/51/57/55,0/0/0/-1,0/0/0/0,353/-412/-111,0/0,-1440/-790/-13564,-571/222/423,-1543/3/337,#
r,41386,851360,67/51/57/55,0/0/0/1,0/0/0/0,353/-412/-111,0/0,-1466/-784/-13580,-572/221/436,-1543/3/337,#
r,41387,851380,67/51/57/55,0/0/0/0,0/0/0/0,353/-412/-111,0/0,-1496/-752/-13575,-574/218/452,-1543/3/337,#
r,41388,851399,67/51/57/55,0/0/0/10,0/0/0/0,353/-412/-111,0/0,-1488/-766/-13544,-567/217/440,-1543/3/337,#
r,41389,851420,67/51/57/55,0/0/0/8,0/0/0/0,353/-412/-111,0/0,-1456/-786/-13508,-558/214/426,-1543/3/337,#
r,41390,851440,67/51/57/55,0/0/0/9,0/0/0/0,353/-412/-111,0/0,-1438/-766/-13467,-548/207/423,-1544/3/338,#
r,41391,851459,67/51/57/55,0/0/0/8,0/0/0/0,353/-413/-111,0/0,-1452/-744/-13448,-541/198/431,-1544/3/338,#
r,41392,851480,67/51/57/55,0/0/0/8,0/0/0/0,353/-413/-111,0/0,-1466/-688/-13388,-539/190/447,-1544/3/338,#
r,41393,851500,67/51/57/55,0/0/0/1,0/0/0/0,353/-413/-111,0/0,-1488/-596/-13336,-534/180/467,-1544/3/338,#
r,41394,851520,67/51/57/55,0/0/0/0,0/0/0/0,353/-413/-111,0/0,-1486/-494/-13308,-539/175/489,-1544/3/338,#
r,41395,851545,67/51/57/55,0/0/0/0,0/0/0/0,353/-413/-111,0/0,-1470/-398/-13275,-543/167/515,-1544/3/338,#
r,41396,851565,67/51/57/55,0/0/0/0,0/0/0/0,353/-413/-111,0/0,-1464/-336/-13266,-544/158/539,-1544/3/338,#
r,41397,851585,67/51/57/55,0/0/0/0,0/0/0/0,353/-413/-111,0/0,-1488/-284/-13238,-533/146/558,-1544/3/338,#
r,41398,851607,67/51/57/55,0/0/0/-3,0/0/0/0,353/-413/-111,0/0,-1528/-264/-13228,-540/135/577,-1544/3/338,#
