r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,16563,342938,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1664/-1048/-14772,-654/260/467,-1633/-107/785,# ny
r,16564,342958,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1652/-1072/-14794,-655/261/463,-1633/-107/785,# ny
r,16565,342979,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1654/-1090/-14824,-657/264/460,-1633/-107/785,# ny
r,16566,342998,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1658/-1096/-14839,-657/265/456,-1633/-107/785,# ny
r,16567,343019,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1645/-1116/-14828,-652/266/451,-1633/-107/785,# ny
r,16568,343038,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1612/-1150/-14824,-650/270/446,-1633/-107/785,# ny
r,16569,343058,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1572/-1166/-14814,-650/274/436,-1633/-107/785,# ny
r,16570,343085,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1516/-1184/-14780,-646/278/419,-1633/-107/785,# ny
r,16571,343107,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1460/-1180/-14774,-646/281/413,-1633/-107/785,# ny
r,16572,343128,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1414/-1192/-14748,-641/283/404,-1633/-107/785,# ny
r,16573,343152,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1370/-1194/-14708,-641/288/395,-1633/-107/785,# ny
r,16574,343172,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1332/-1192/-14678,-643/294/386,-1633/-107/785,# ny
r,16575,343192,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1278/-1182/-14630,-639/296/373,-1633/-107/785,# ny
r,16576,343212,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1230/-1176/-14567,-632/296/363,-1633/-107/785,# ny
r,16577,343233,88/81/24/80,0/0/0/0,0/0/0/0,80/-667/39,0/0,-1164/-1182/-14536,-620/296/350,-1633/-107/785,# ny
r,16578,343253,88/81/24/80,-1/0/0/0,0/0/0/0,80/-667/39,0/0,-1086/-1198/-14498,-607/297/320,-1633/-107/785,# ny
r,16579,343280,88/81/24/80,-11/0/0/0,0/0/0/0,80/-667/39,0/0,-1026/-1184/-14489,-607/303/313,-1633/-107/785,# ny
r,16580,343299,88/81/24/80,-16/0/0/0,0/0/0/0,81/-667/39,0/0,-980/-1214/-14530,-615/311/300,-1633/-107/785,# ny
r,16581,343328,88/81/24/80,-46/0/0/0,0/0/0/0,81/-667/39,0/0,-910/-1276/-14564,-615/323/280,-1633/-107/784,# ny
r,16582,343353,88/81/24/80,-59/0/0/-1,0/0/0/0,82/-666/39,0/0,-834/-1260/-14516,-605/318/269,-1633/-106/783,# ny
r,16583,343374,88/81/24/80,-52/0/0/-6,0/0/0/0,83/-666/39,0/0,-868/-1368/-14474,-577/313/240,-1633/-106/782,# ny
r,16584,343393,88/81/24/80,-87/0/0/-8,0/0/0/0,85/-666/39,0/0,-814/-1388/-14474,-573/319/231,-1632/-106/781,# ny
