r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,101567,2102152,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1280/-60/-14658,-645/262/517,-1793/-151/452,#
r,101568,2102172,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1292/-56/-14644,-644/261/518,-1793/-151/452,#
r,101569,2102192,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1322/-32/-14620,-642/256/530,-1793/-151/452,#
r,101570,2102212,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1358/-32/-14610,-637/253/532,-1793/-151/452,#
r,101571,2102231,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1394/-46/-14608,-639/252/538,-1793/-151/452,#
r,101572,2102252,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1420/-26/-14596,-636/249/546,-1793/-151/452,#
r,101573,2102272,46/50/30/90,0/0/0/0,0/0/0/0,366/-440/-271,0/0,-1436/-28/-14580,-637/247/550,-1793/-151/452,#
r,101574,2102292,46/50/30/90,0/0/0/-2,0/0/0/0,366/-440/-271,0/0,-1440/-20/-14575,-635/247/553,-1793/-151/452,#
r,101575,2102312,46/50/30/90,0/0/0/1,0/0/0/0,366/-440/-271,0/0,-1452/-22/-14566,-629/242/553,-1793/-151/452,#
r,101576,2102332,46/50/30/90,0/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1482/-20/-14546,-627/239/560,-1793/-151/452,#
r,101577,2102351,46/50/30/90,0/0/0/1,0/0/0/0,366/-440/-271,0/0,-1504/-26/-14538,-626/236/565,-1793/-151/452,#
r,101578,2102372,46/50/30/90,0/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1534/-10/-14510,-624/233/577,-1793/-151/452,#
r,101579,2102392,46/50/30/90,0/0/0/1,0/0/0/0,366/-440/-271,0/0,-1568/-2/-14470,-619/228/581,-1793/-151/452,#
r,101580,2102412,46/50/30/90,0/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1600/26/-14438,-619/226/594,-1793/-151/452,#
r,101581,2102432,46/50/30/90,0/0/0/1,0/0/0/0,366/-440/-271,0/0,-1612/60/-14389,-612/221/599,-1793/-151/452,#
r,101582,2102457,46/50/30/90,1/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1652/94/-14350,-608/215/617,-1793/-151/452,#
r,101583,2102477,46/50/30/90,2/0/0/1,0/0/0/0,366/-440/-271,0/0,-1670/122/-14292,-601/208/625,-1793/-151/452,#
r,101584,2102497,46/50/30/90,1/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1700/164/-14248,-601/205/641,-1793/-151/452,#
r,101585,2102517,46/50/30/90,2/0/0/1,0/0/0/0,366/-440/-271,0/0,-1710/208/-14182,-593/198/649,-1793/-151/453,#
r,101586,2102537,46/50/30/90,4/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1762/232/-14125,-587/190/665,-1793/-151/453,#
r,101587,2102559,46/50/30/90,5/0/0/1,0/0/0/0,366/-440/-271,0/0,-1814/262/-14039,-576/181/676,-1793/-151/453,#
r,101588,2102578,46/50/30/90,5/0/0/-1,0/0/0/0,366/-440/-271,0/0,-1836/310/-13975,-577/178/692,-1793/-151/453,#
r,101589,2102599,46/50/30/90,8/0/0/1,0/0/0/0,366/-441/-271,0/0,-1850/310/-13916,-567/171/698,-1793/-151/453,#
r,101590,2102619,46/50/30/90,7/0/0/-1,0/0/0/0,366/-441/-271,0/0,-1878/298/-13860,-558/163/708,-1793/-151/453,#
r,101591,2102639,47/50/30/90,21/0/0/1,0/0/0/0,365/-441/-271,0/0,-1878/308/-13806,-552/159/708,-1793/-151/454,#
r,101592,2102659,47/50/30/90,30/0/0/-1,0/0/0/0,365/-441/-271,0/0,-1870/360/-13748,-554/159/716,-1794/-151/454,#
r,101593,2102679,47/50/30/90,30/0/0/1,0/0/0/0,365/-442/-271,0/0,-1845/366/-13688,-546/155/708,-1794/-151/455,#
r,101594,2102699,47/50/30/90,36/0/0/0,0/0/0/0,365/-442/-271,0/0,-1878/382/-13608,-534/146/719,-1794/-151/456,#
r,101595,2102718,47/50/30/90,39/0/0/1,0/0/0/0,364/-443/-271,0/0,-1908/390/-13522,-516/134/725,-1794/-151/456,#
r,101596,2102738,47/50/30/90,33/0/0/1,0/0/0/0,364/-444/-271,0/0,-1926/402/-13489,-522/137/731,-1794/-151/457,#
