r,sequence,timestamp,deg,deg/sec,mA,endpoint,grip/rotation,torque,force,ori,#
r,15500,321312,88/81/24/68,-4/0/0/0,0/0/0/0,147/-643/34,0/0,-1056/-1082/-14864,-632/275/462,-1609/-99/656,# ny
r,15501,321332,88/81/24/68,-5/0/0/0,0/0/0/0,147/-643/34,0/0,-1054/-1088/-14852,-631/275/471,-1609/-99/656,# ny
r,15502,321352,88/81/24/68,-7/0/0/0,0/0/0/0,147/-643/34,0/0,-1022/-1108/-14820,-629/278/466,-1609/-99/656,# ny
r,15503,321373,88/81/24/68,-5/0/0/0,0/0/0/0,147/-642/34,0/0,-972/-1144/-14766,-620/280/454,-1609/-99/656,# ny
r,15504,321392,88/81/24/68,-10/0/0/0,0/0/0/0,147/-642/34,0/0,-920/-1166/-14736,-615/281/451,-1609/-99/656,# ny
r,15505,321412,88/81/24/68,-5/0/0/0,0/0/0/0,147/-642/34,0/0,-902/-1198/-14686,-601/274/450,-1609/-98/656,# ny
r,15506,321432,88/81/24/68,-10/0/0/0,0/0/0/0,148/-642/34,0/0,-818/-1220/-14610,-584/271/441,-1609/-98/656,# ny
r,15507,321452,88/81/24/68,-10/0/0/0,0/0/0/0,148/-642/34,0/0,-716/-1192/-14653,-598/285/426,-1609/-98/655,# ny
r,15508,321473,88/81/24/68,-19/0/0/0,0/0/0/0,148/-642/34,0/0,-660/-1168/-14684,-608/293/421,-1609/-98/655,# ny
r,15509,321493,88/81/24/68,-16/0/0/0,0/0/0/0,149/-642/34,0/0,-644/-1156/-14636,-600/288/426,-1609/-98/655,# ny
r,15510,321512,88/81/24/68,-16/0/0/0,0/0/0/0,149/-642/34,0/0,-576/-1144/-14622,-604/295/410,-1609/-98/654,# ny
r,15511,321532,88/81/24/68,-26/0/0/0,0/0/0/0,150/-642/34,0/0,-512/-1120/-14625,-608/299/402,-1609/-98/654,# ny
r,15512,321551,88/81/24/68,-42/0/0/0,0/0/0/0,150/-642/34,0/0,-458/-1120/-14600,-601/297/406,-1609/-98/653,# ny
r,15513,321572,88/81/24/68,-27/0/0/0,0/0/0/0,151/-641/34,0/0,-362/-1140/-14556,-601/302/396,-1609/-97/653,# ny
r,15514,321591,88/81/24/68,-32/0/0/0,0/0/0/0,152/-641/34,0/0,-266/-1186/-14514,-591/304/369,-1608/-97/652,# ny
r,15515,321612,88/81/24/68,-43/0/0/0,0/0/0/0,152/-641/34,0/0,-220/-1258/-14430,-570/297/351,-1608/-97/651,# ny
r,15516,321631,87/81/24/68,-46/0/0/0,0/0/0/0,153/-641/34,0/0,-220/-1284/-14384,-560/290/353,-1608/-97/650,# ny
r,15517,321652,87/81/24/68,-47/0/0/0,0/0/0/0,155/-640/34,0/0,-192/-1312/-14372,-565/292/342,-1608/-96/649,# ny
r,15518,321671,87/81/24/68,-51/0/0/0,0/0/0/0,156/-640/34,0/0,-160/-1400/-14353,-556/293/316,-1608/-96/647,# ny
r,15519,321692,87/81/24/68,-95/0/0/0,0/0/0/0,157/-639/34,0/0,-122/-1484/-14310,-540/287/292,-1607/-95/646,# ny
r,15520,321711,87/81/24/68,-98/0/0/0,0/0/0/0,159/-639/34,0/0,-105/-1480/-14314,-541/288/292,-1607/-95/644,# ny
r,15521,321731,87/81/24/68,-112/0/0/0,0/0/0/0,161/-638/34,0/0,-96/-1476/-14253,-523/279/290,-1607/-94/642,# ny
r,15522,321751,86/81/24/68,-146/0/0/0,0/0/0/0,163/-638/34,0/0,-120/-1502/-14178,-493/262/286,-1606/-93/640,# ny
r,15523,321771,86/81/24/68,-120/0/0/0,0/0/0/0,165/-637/34,0/0,-160/-1494/-14194,-491/260/298,-1606/-92/638,# ny
r,15524,321791,86/81/24/68,-152/0/0/0,0/0/0/0,168/-636/34,0/0,-226/-1470/-14212,-491/257/307,-1606/-92/636,# ny
r,15525,321811,86/81/24/68,-144/0/0/0,0/0/0/0,170/-635/34,0/0,-246/-1526/-14258,-500/263/291,-1605/-91/633,# ny
r,15526,321831,85/81/24/68,-175/0/0/0,0/0/0/0,173/-634/34,0/0,-240/-1538/-14258,-501/266/290,-1605/-90/630,# ny
r,15527,321851,85/81/24/68,-159/0/0/0,0/0/0/0,176/-633/34,0/0,-256/-1512/-14202,-496/259/302,-1604/-89/627,# ny
r,15528,321871,85/81/24/68,-174/0/0/0,0/0/0/0,179/-632/34,0/0,-250/-1518/-14130,-482/251/290,-1604/-87/624,# ny
r,15529,321893,84/81/24/68,-204/0/0/0,0/0/0/0,183/-631/34,0/0,-238/-1568/-14074,-459/240/275,-1603/-86/621,# ny
r,15530,321912,84/81/24/68,-198/0/0/0,0/0/0/0,186/-629/34,0/0,-250/-1602/-14036,-447/232/280,-1603/-85/617,# ny
r,15531,321939,83/81/24/68,-182/0/0/0,0/0/0/0,194/-626/34,0/0,-211/-1618/-14039,-452/241/276,-1602/-82/609,# ny
r,15532,321961,83/81/24/68,-230/0/0/0,0/0/0/0,197/-625/34,0/0,-250/-1658/-14044,-443/235/288,-1601/-81/605,# ny
r,15533,321981,82/81/24/68,-231/0/0/0,0/0/0/0,202/-623/34,0/0,-358/-1736/-14072,-436/227/314,-1600/-79/601,# ny
r,15534,322002,82/81/24/68,-235/0/0/0,0/0/0/0,207/-621/34,0/0,-338/-1828/-14128,-440/235/288,-1600/-78/596,# ny
r,15535,322022,81/81/24/68,-249/0/0/0,0/0/0/0,211/-619/34,0/0,-324/-1821/-14166,-450/245/293,-1599/-76/591,# ny
r,15536,322042,81/81/24/68,-235/0/0/0,0/0/0/0,215/-617/34,0/0,-370/-1829/-14120,-423/224/321,-1599/-74/587,# ny
r,15537,322061,80/81/24/68,-271/0/0/0,0/0/0/0,220/-615/34,0/0,-384/-1858/-14084,-408/214/325,-1598/-72/582,# ny
r,15538,322082,80/81/24/68,-249/0/0/0,0/0/0/0,224/-612/34,0/0,-290/-1958/-14120,-412/227/261,-1597/-71/577,# ny
r,15539,322101,79/81/24/68,-248/0/0/0,0/0/0/0,229/-610/34,0/0,-282/-1908/-14136,-418/233/284,-1597/-69/572,# ny
r,15540,322122,79/81/24/68,-275/0/0/0,0/0/0/0,234/-608/34,0/0,-374/-1858/-14116,-405/216/335,-1596/-67/566,# ny
